Index,Protocol,Local Address,Remote Address,Local Port,Remote Port,Local Host,Remote Host,Service Name,Packets,Data Size,Total Size,Data Speed,Capture Time,Last Packet Time,Duration
1,UDP,10.15.0.171,255.255.255.255,4002,4002,,,,"1,217","93,709 Bytes","127,890 Bytes",0.0 KB/Sec,11/11/2022 5:23:50 PM:340,11/12/2022 2:56:31 PM:867,32:41.5
2,UDP,0.0.0.0,255.255.255.255,68,67,,,bootpc,363,"112,692 Bytes","123,194 Bytes",0.0 KB/Sec,11/11/2022 5:23:50 PM:647,11/12/2022 2:56:31 PM:521,32:40.9
3,UDP,10.15.0.66,10.15.15.255,57621,57621,,,,57,"2,508 Bytes","4,176 Bytes",0.0 KB/Sec,11/11/2022 5:23:51 PM:458,11/11/2022 5:52:38 PM:026,28:46.6
4,UDP,10.15.10.91,10.15.15.255,137,137,,,netbios-ns,25,"1,250 Bytes","2,028 Bytes",0.0 KB/Sec,11/11/2022 5:23:52 PM:794,11/11/2022 5:36:05 PM:260,12:12.5
5,UDP,10.15.0.170,255.255.255.255,4002,4002,,,,"1,237","95,249 Bytes","129,990 Bytes",0.0 KB/Sec,11/11/2022 5:23:53 PM:108,11/12/2022 2:56:40 PM:400,32:47.3
6,UDP,10.15.0.59,10.15.15.255,57621,57621,,,,4,160 Bytes,340 Bytes,0.0 KB/Sec,11/11/2022 5:23:55 PM:049,11/11/2022 5:30:30 PM:513,06:35.5
7,UDP,10.15.15.251,10.15.15.255,137,137,,,netbios-ns,58,"2,900 Bytes","4,602 Bytes",0.0 KB/Sec,11/11/2022 5:23:55 PM:969,11/11/2022 5:34:50 PM:215,10:54.2
8,UDP,10.15.9.111,142.250.183.138,49532,443,LAPTOP-54PG1OGH,bom07s31-in-f10.1e100.net,https,77,"4,503 Bytes","6,720 Bytes",0.0 KB/Sec,11/11/2022 5:23:58 PM:022,11/11/2022 5:27:17 PM:902,03:19.9
9,TCP,10.15.9.111,20.198.119.143,59943,443,LAPTOP-54PG1OGH,,https,84,"5,261 Bytes","8,705 Bytes",0.0 KB/Sec,11/11/2022 5:23:59 PM:064,11/11/2022 5:39:18 PM:362,15:19.3
10,UDP,10.15.9.111,8.8.4.4,58588,443,LAPTOP-54PG1OGH,dns.google,https,14,"1,808 Bytes","2,434 Bytes",37.6 KB/Sec,11/11/2022 5:24:03 PM:318,11/11/2022 5:24:03 PM:376,00:00.1
11,UDP,10.15.9.111,172.217.174.238,50482,443,LAPTOP-54PG1OGH,bom12s03-in-f14.1e100.net,https,20,"8,096 Bytes","9,934 Bytes",23.1 KB/Sec,11/11/2022 5:24:03 PM:360,11/11/2022 5:24:03 PM:694,00:00.3
12,UDP,10.15.14.4,255.255.255.255,51829,3289,,,,2,28 Bytes,126 Bytes,0.0 KB/Sec,11/11/2022 5:24:04 PM:157,11/11/2022 5:24:14 PM:091,00:09.9
13,TCP,10.15.9.111,172.217.194.188,59954,443,LAPTOP-54PG1OGH,si-in-f188.1e100.net,https,86,143 Bytes,"4,068 Bytes",0.0 KB/Sec,11/11/2022 5:24:08 PM:730,11/11/2022 5:53:03 PM:231,28:54.5
14,UDP,10.15.9.111,239.255.255.250,50484,1900,LAPTOP-54PG1OGH,,ssdp,8,"1,400 Bytes","1,827 Bytes",0.5 KB/Sec,11/11/2022 5:24:09 PM:166,11/11/2022 5:24:12 PM:193,00:03.0
15,UDP,10.15.9.111,239.255.255.250,50486,1900,LAPTOP-54PG1OGH,,ssdp,8,"1,392 Bytes","1,818 Bytes",0.4 KB/Sec,11/11/2022 5:24:09 PM:189,11/11/2022 5:24:12 PM:216,00:03.0
16,TCP,10.15.9.111,140.82.114.25,61272,443,LAPTOP-54PG1OGH,lb-140-82-114-25-iad.github.com,https,48,585 Bytes,"2,666 Bytes",0.0 KB/Sec,11/11/2022 5:24:11 PM:305,11/11/2022 5:28:53 PM:529,04:42.2
17,UDP,10.15.15.249,10.15.15.255,51869,137,,,netbios-ns,1,50 Bytes,156 Bytes,,11/11/2022 5:24:13 PM:480,11/11/2022 5:24:13 PM:480,00:00.0
18,UDP,10.15.15.249,10.15.15.255,138,138,,,netbios-dgm,20,"3,480 Bytes","4,242 Bytes",0.0 KB/Sec,11/11/2022 5:24:21 PM:157,11/11/2022 5:51:01 PM:574,26:40.4
19,UDP,10.15.9.111,142.250.76.195,52228,443,LAPTOP-54PG1OGH,bom12s10-in-f3.1e100.net,https,19,"6,421 Bytes","8,231 Bytes",17.5 KB/Sec,11/11/2022 5:24:21 PM:905,11/11/2022 5:24:22 PM:264,00:00.4
20,UDP,10.15.9.111,172.217.174.78,64902,443,LAPTOP-54PG1OGH,bom07s25-in-f14.1e100.net,https,28,"14,902 Bytes","16,964 Bytes",20.2 KB/Sec,11/11/2022 5:24:22 PM:796,11/11/2022 5:24:23 PM:513,00:00.7
21,UDP,10.15.13.61,10.15.15.255,57621,57621,,,,40,"1,600 Bytes","2,788 Bytes",0.0 KB/Sec,11/11/2022 5:24:23 PM:110,11/11/2022 5:47:28 PM:266,23:05.2
22,UDP,10.15.10.93,10.15.15.255,57621,57621,,,,27,"1,188 Bytes","2,016 Bytes",0.0 KB/Sec,11/11/2022 5:24:28 PM:844,11/11/2022 5:52:24 PM:200,27:55.4
23,UDP,10.15.9.111,172.217.174.238,62069,443,LAPTOP-54PG1OGH,bom12s03-in-f14.1e100.net,https,21,"9,476 Bytes","11,342 Bytes",24.7 KB/Sec,11/11/2022 5:24:33 PM:915,11/11/2022 5:24:34 PM:284,00:00.4
24,UDP,10.15.0.171,255.255.255.255,4003,4003,,,,168,"4,536 Bytes","9,295 Bytes",0.0 KB/Sec,11/11/2022 5:24:42 PM:468,11/12/2022 2:56:36 PM:622,31:54.2
25,UDP,10.15.9.111,8.8.4.4,57811,53,LAPTOP-54PG1OGH,dns.google,domain,2,88 Bytes,200 Bytes,1.8 KB/Sec,11/11/2022 5:24:43 PM:413,11/11/2022 5:24:43 PM:469,00:00.1
26,UDP,10.15.9.111,8.8.4.4,55274,53,LAPTOP-54PG1OGH,dns.google,domain,1,28 Bytes,112 Bytes,,11/11/2022 5:24:43 PM:413,11/11/2022 5:24:43 PM:413,00:00.0
27,UDP,10.15.9.111,8.8.8.8,53538,443,LAPTOP-54PG1OGH,dns.google,https,27,"9,647 Bytes","11,681 Bytes",43.0 KB/Sec,11/11/2022 5:24:43 PM:490,11/11/2022 5:24:43 PM:717,00:00.2
28,UDP,10.15.9.111,142.250.183.10,54928,443,LAPTOP-54PG1OGH,bom07s30-in-f10.1e100.net,https,28,"9,806 Bytes","11,868 Bytes",2.4 KB/Sec,11/11/2022 5:24:43 PM:715,11/11/2022 5:24:47 PM:690,00:04.0
29,UDP,10.15.9.111,142.250.183.10,63893,443,LAPTOP-54PG1OGH,bom07s30-in-f10.1e100.net,https,3,"3,750 Bytes","5,112 Bytes",5.9 KB/Sec,11/11/2022 5:24:46 PM:470,11/11/2022 5:24:47 PM:087,00:00.6
30,UDP,10.15.14.136,10.15.15.255,57621,57621,,,,5,200 Bytes,408 Bytes,0.0 KB/Sec,11/11/2022 5:24:49 PM:520,11/11/2022 5:38:24 PM:221,13:34.7
31,UDP,10.15.15.249,10.15.15.255,49404,137,,,netbios-ns,1,50 Bytes,156 Bytes,,11/11/2022 5:24:53 PM:515,11/11/2022 5:24:53 PM:515,00:00.0
32,UDP,10.15.9.111,192.168.137.1,63894,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:25:01 PM:453,11/11/2022 5:25:01 PM:453,00:00.0
33,UDP,10.15.9.111,192.168.137.2,63894,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:25:01 PM:454,11/11/2022 5:25:01 PM:454,00:00.0
34,UDP,10.15.9.111,192.168.137.176,63894,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:25:01 PM:454,11/11/2022 5:25:01 PM:454,00:00.0
35,UDP,10.15.9.111,192.168.137.239,63894,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:25:01 PM:454,11/11/2022 5:25:01 PM:454,00:00.0
36,UDP,10.15.9.246,10.15.15.255,138,138,,,netbios-dgm,3,603 Bytes,916 Bytes,0.0 KB/Sec,11/11/2022 5:25:05 PM:298,11/11/2022 5:49:04 PM:823,23:59.5
37,UDP,10.15.9.111,8.8.8.8,55779,443,LAPTOP-54PG1OGH,dns.google,https,26,"7,155 Bytes","9,161 Bytes",34.4 KB/Sec,11/11/2022 5:25:38 PM:026,11/11/2022 5:25:38 PM:224,00:00.2
38,UDP,10.15.8.135,255.255.255.255,60201,22222,,,,3,84 Bytes,224 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:071,11/11/2022 5:25:47 PM:489,00:09.4
39,UDP,10.15.8.135,255.255.255.255,60205,3289,,,,3,42 Bytes,168 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:073,11/11/2022 5:25:47 PM:075,00:09.0
40,UDP,10.15.8.135,255.255.255.255,60198,22222,,,,3,84 Bytes,224 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:165,11/11/2022 5:25:43 PM:390,00:05.2
41,UDP,10.15.9.111,142.250.76.195,58426,443,LAPTOP-54PG1OGH,bom12s10-in-f3.1e100.net,https,28,"6,884 Bytes","8,946 Bytes",13.0 KB/Sec,11/11/2022 5:25:38 PM:196,11/11/2022 5:25:38 PM:717,00:00.5
42,UDP,10.15.8.135,255.255.255.255,60202,22222,,,,3,84 Bytes,224 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:263,11/11/2022 5:25:47 PM:592,00:09.3
43,UDP,10.15.8.135,255.255.255.255,10004,10004,,,,10,830 Bytes,"1,221 Bytes",0.0 KB/Sec,11/11/2022 5:25:38 PM:380,11/11/2022 5:26:11 PM:335,00:33.0
44,UDP,10.15.8.135,255.255.255.255,60199,22222,,,,3,84 Bytes,224 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:381,11/11/2022 5:25:47 PM:893,00:09.5
45,UDP,10.15.8.135,255.255.255.255,60203,22222,,,,4,112 Bytes,280 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:473,11/11/2022 5:25:47 PM:783,00:09.3
46,UDP,10.15.8.135,255.255.255.255,60207,3289,,,,3,42 Bytes,168 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:473,11/11/2022 5:25:48 PM:100,00:09.6
47,UDP,10.15.8.135,255.255.255.255,60204,22222,,,,2,56 Bytes,168 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:692,11/11/2022 5:25:47 PM:893,00:09.2
48,UDP,10.15.8.135,255.255.255.255,60200,22222,,,,4,112 Bytes,280 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:695,11/11/2022 5:25:47 PM:997,00:09.3
49,UDP,10.15.8.135,255.255.255.255,60208,3289,,,,2,28 Bytes,126 Bytes,0.0 KB/Sec,11/11/2022 5:25:38 PM:782,11/11/2022 5:25:48 PM:102,00:09.3
50,UDP,10.15.0.1,255.255.255.255,67,68,,,bootps,26,"8,008 Bytes","9,072 Bytes",0.0 KB/Sec,11/11/2022 5:25:39 PM:085,11/12/2022 2:45:36 PM:626,19:57.5
51,UDP,10.15.8.135,10.15.15.255,137,137,,,netbios-ns,18,972 Bytes,"1,572 Bytes",0.0 KB/Sec,11/11/2022 5:25:39 PM:906,11/11/2022 5:26:49 PM:734,01:09.8
52,UDP,10.15.8.135,255.255.255.255,60197,22222,,,,2,56 Bytes,168 Bytes,0.0 KB/Sec,11/11/2022 5:25:40 PM:013,11/11/2022 5:25:47 PM:589,00:07.6
53,UDP,10.15.8.135,255.255.255.255,60206,3289,,,,2,28 Bytes,126 Bytes,0.0 KB/Sec,11/11/2022 5:25:40 PM:311,11/11/2022 5:25:47 PM:691,00:07.4
54,UDP,10.15.9.111,142.250.183.10,59521,443,LAPTOP-54PG1OGH,bom07s30-in-f10.1e100.net,https,20,"6,097 Bytes","7,935 Bytes",11.2 KB/Sec,11/11/2022 5:25:45 PM:167,11/11/2022 5:25:45 PM:697,00:00.5
55,UDP,10.15.7.60,10.15.15.255,137,137,DESKTOP-6CKH9EB,,netbios-ns,102,"6,522 Bytes","9,474 Bytes",0.0 KB/Sec,11/11/2022 5:25:45 PM:951,11/11/2022 5:52:31 PM:062,26:45.1
56,UDP,10.15.8.135,10.15.15.255,58236,22222,,,,3,84 Bytes,224 Bytes,0.0 KB/Sec,11/11/2022 5:25:54 PM:348,11/11/2022 5:26:14 PM:415,00:20.1
57,UDP,10.15.8.135,255.255.255.255,58242,22222,,,,4,112 Bytes,280 Bytes,0.0 KB/Sec,11/11/2022 5:25:54 PM:654,11/11/2022 5:26:11 PM:442,00:16.8
58,UDP,10.15.8.135,10.15.15.255,58244,3289,,,,5,70 Bytes,252 Bytes,0.0 KB/Sec,11/11/2022 5:25:54 PM:750,11/11/2022 5:26:14 PM:715,00:20.0
59,UDP,10.15.8.135,255.255.255.255,58246,3289,,,,4,56 Bytes,210 Bytes,0.0 KB/Sec,11/11/2022 5:25:54 PM:854,11/11/2022 5:26:08 PM:887,00:14.0
60,UDP,10.15.8.135,255.255.255.255,58245,3289,,,,4,56 Bytes,210 Bytes,0.0 KB/Sec,11/11/2022 5:25:56 PM:398,11/11/2022 5:26:14 PM:827,00:18.4
61,UDP,10.15.8.135,255.255.255.255,58243,3289,,,,4,56 Bytes,210 Bytes,0.0 KB/Sec,11/11/2022 5:25:58 PM:968,11/11/2022 5:26:14 PM:306,00:15.3
62,UDP,10.15.8.135,255.255.255.255,58238,22222,,,,3,84 Bytes,224 Bytes,0.0 KB/Sec,11/11/2022 5:25:59 PM:472,11/11/2022 5:26:11 PM:248,00:11.8
63,UDP,10.15.8.135,255.255.255.255,58237,22222,,,,3,84 Bytes,224 Bytes,0.0 KB/Sec,11/11/2022 5:26:02 PM:436,11/11/2022 5:26:11 PM:142,00:08.7
64,UDP,10.15.8.135,255.255.255.255,58239,22222,,,,2,56 Bytes,168 Bytes,0.0 KB/Sec,11/11/2022 5:26:08 PM:159,11/11/2022 5:26:10 PM:936,00:02.8
65,UDP,10.15.8.135,255.255.255.255,58235,22222,,,,3,84 Bytes,224 Bytes,0.0 KB/Sec,11/11/2022 5:26:08 PM:262,11/11/2022 5:26:14 PM:415,00:06.2
66,UDP,10.15.8.135,10.15.15.255,58240,22222,,,,3,84 Bytes,224 Bytes,0.0 KB/Sec,11/11/2022 5:26:08 PM:479,11/11/2022 5:26:14 PM:415,00:05.9
67,UDP,10.15.9.111,239.255.255.250,59523,1900,LAPTOP-54PG1OGH,,ssdp,8,"1,400 Bytes","1,827 Bytes",0.5 KB/Sec,11/11/2022 5:26:09 PM:177,11/11/2022 5:26:12 PM:207,00:03.0
68,UDP,10.15.9.111,239.255.255.250,59525,1900,LAPTOP-54PG1OGH,,ssdp,8,"1,392 Bytes","1,818 Bytes",0.4 KB/Sec,11/11/2022 5:26:09 PM:197,11/11/2022 5:26:12 PM:230,00:03.0
69,UDP,10.15.8.135,255.255.255.255,58241,22222,,,,2,56 Bytes,168 Bytes,0.0 KB/Sec,11/11/2022 5:26:11 PM:238,11/11/2022 5:26:14 PM:715,00:03.5
70,UDP,10.15.9.127,10.15.15.255,137,137,,,netbios-ns,30,"1,662 Bytes","2,598 Bytes",0.0 KB/Sec,11/11/2022 5:26:17 PM:588,11/11/2022 5:29:59 PM:794,03:42.2
71,UDP,10.15.9.111,142.250.76.195,56868,443,LAPTOP-54PG1OGH,bom12s10-in-f3.1e100.net,https,19,"6,425 Bytes","8,235 Bytes",13.0 KB/Sec,11/11/2022 5:26:22 PM:905,11/11/2022 5:26:23 PM:387,00:00.5
72,UDP,10.15.9.222,10.15.15.255,138,138,,,netbios-dgm,1,201 Bytes,458 Bytes,,11/11/2022 5:26:23 PM:738,11/11/2022 5:26:23 PM:738,00:00.0
73,UDP,10.15.9.111,192.168.137.1,56869,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:26:25 PM:597,11/11/2022 5:26:25 PM:597,00:00.0
74,UDP,10.15.9.111,192.168.137.2,56869,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:26:25 PM:597,11/11/2022 5:26:25 PM:597,00:00.0
75,UDP,10.15.9.111,192.168.137.176,56869,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:26:25 PM:598,11/11/2022 5:26:25 PM:598,00:00.0
76,UDP,10.15.9.111,192.168.137.239,56869,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:26:25 PM:598,11/11/2022 5:26:25 PM:598,00:00.0
77,UDP,10.15.0.245,10.15.15.255,137,137,DESKTOP-UQO82OP,,netbios-ns,41,"2,050 Bytes","3,276 Bytes",0.0 KB/Sec,11/11/2022 5:26:32 PM:341,11/11/2022 5:52:31 PM:166,25:58.8
78,UDP,10.15.15.75,10.15.15.255,137,137,,,netbios-ns,8,544 Bytes,864 Bytes,0.3 KB/Sec,11/11/2022 5:26:42 PM:062,11/11/2022 5:26:43 PM:802,00:01.7
79,UDP,10.15.9.111,8.8.4.4,58293,53,LAPTOP-54PG1OGH,dns.google,domain,1,28 Bytes,112 Bytes,,11/11/2022 5:26:42 PM:925,11/11/2022 5:26:42 PM:925,00:00.0
80,UDP,10.15.9.111,4.2.2.2,58293,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,2,88 Bytes,200 Bytes,1.1 KB/Sec,11/11/2022 5:26:43 PM:019,11/11/2022 5:26:43 PM:099,00:00.1
81,UDP,10.15.9.111,8.8.8.8,50694,443,LAPTOP-54PG1OGH,dns.google,https,16,"6,667 Bytes","8,393 Bytes",21.9 KB/Sec,11/11/2022 5:26:43 PM:109,11/11/2022 5:26:43 PM:399,00:00.3
82,TCP,10.15.9.111,20.207.73.85,61341,443,LAPTOP-54PG1OGH,api.github.com,https,24,"5,161 Bytes","6,702 Bytes",0.0 KB/Sec,11/11/2022 5:26:43 PM:379,11/11/2022 5:28:43 PM:738,02:00.4
83,UDP,10.15.9.111,192.168.137.1,50695,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:26:45 PM:645,11/11/2022 5:26:45 PM:645,00:00.0
84,UDP,10.15.9.111,192.168.137.2,50695,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:26:45 PM:646,11/11/2022 5:26:45 PM:646,00:00.0
85,UDP,10.15.9.111,192.168.137.176,50695,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:26:45 PM:646,11/11/2022 5:26:45 PM:646,00:00.0
86,UDP,10.15.9.111,192.168.137.239,50695,2054,LAPTOP-54PG1OGH,,,1,28 Bytes,112 Bytes,,11/11/2022 5:26:45 PM:646,11/11/2022 5:26:45 PM:646,00:00.0
87,UDP,10.15.9.111,142.250.183.10,61241,443,LAPTOP-54PG1OGH,bom07s30-in-f10.1e100.net,https,22,"6,157 Bytes","8,051 Bytes",12.0 KB/Sec,11/11/2022 5:26:47 PM:406,11/11/2022 5:26:47 PM:894,00:00.5
88,UDP,10.15.15.75,255.255.255.255,17500,17500,,,,98,"13,034 Bytes","15,939 Bytes",0.0 KB/Sec,11/11/2022 5:26:56 PM:707,11/11/2022 5:53:03 PM:221,26:06.5
89,UDP,10.15.10.118,10.15.15.255,137,137,,,netbios-ns,20,"1,360 Bytes","2,016 Bytes",0.0 KB/Sec,11/11/2022 5:27:01 PM:105,11/11/2022 5:35:44 PM:067,08:43.0
90,UDP,10.15.9.111,8.8.8.8,63064,443,LAPTOP-54PG1OGH,dns.google,https,56,"14,155 Bytes","17,001 Bytes",0.8 KB/Sec,11/11/2022 5:27:04 PM:185,11/11/2022 5:27:21 PM:655,00:17.5
91,UDP,10.15.9.111,172.217.167.170,51493,443,LAPTOP-54PG1OGH,bom12s01-in-f10.1e100.net,https,22,"10,739 Bytes","12,633 Bytes",44.8 KB/Sec,11/11/2022 5:27:04 PM:358,11/11/2022 5:27:04 PM:591,00:00.2
92,TCP,10.15.9.111,172.217.167.170,61342,443,LAPTOP-54PG1OGH,bom12s01-in-f10.1e100.net,https,31,"6,538 Bytes","8,383 Bytes",0.0 KB/Sec,11/11/2022 5:27:04 PM:456,11/11/2022 5:32:36 PM:687,05:32.2
93,UDP,10.15.9.111,142.251.12.138,57086,443,LAPTOP-54PG1OGH,se-in-f138.1e100.net,https,18,"5,125 Bytes","6,907 Bytes",4.0 KB/Sec,11/11/2022 5:27:04 PM:673,11/11/2022 5:27:05 PM:922,00:01.2
94,UDP,10.15.9.111,8.8.8.8,52084,443,LAPTOP-54PG1OGH,dns.google,https,3,"3,750 Bytes","5,112 Bytes",6.0 KB/Sec,11/11/2022 5:27:13 PM:718,11/11/2022 5:27:14 PM:324,00:00.6
95,UDP,10.15.9.111,8.8.4.4,63385,53,LAPTOP-54PG1OGH,dns.google,domain,1,47 Bytes,150 Bytes,,11/11/2022 5:27:14 PM:785,11/11/2022 5:27:14 PM:785,00:00.0
96,UDP,10.15.9.111,8.8.4.4,62223,53,LAPTOP-54PG1OGH,dns.google,domain,1,47 Bytes,150 Bytes,,11/11/2022 5:27:14 PM:785,11/11/2022 5:27:14 PM:785,00:00.0
97,UDP,10.15.9.111,8.8.4.4,62247,53,LAPTOP-54PG1OGH,dns.google,domain,1,33 Bytes,122 Bytes,,11/11/2022 5:27:14 PM:801,11/11/2022 5:27:14 PM:801,00:00.0
98,UDP,10.15.9.111,8.8.4.4,57632,53,LAPTOP-54PG1OGH,dns.google,domain,1,33 Bytes,122 Bytes,,11/11/2022 5:27:14 PM:802,11/11/2022 5:27:14 PM:802,00:00.0
99,UDP,10.15.9.111,142.250.183.10,59929,443,LAPTOP-54PG1OGH,bom07s30-in-f10.1e100.net,https,7,"8,750 Bytes","10,224 Bytes",2.1 KB/Sec,11/11/2022 5:27:17 PM:932,11/11/2022 5:27:21 PM:921,00:04.0
100,UDP,10.15.9.111,8.8.4.4,59481,53,LAPTOP-54PG1OGH,dns.google,domain,1,47 Bytes,150 Bytes,,11/11/2022 5:27:18 PM:993,11/11/2022 5:27:18 PM:993,00:00.0
101,UDP,10.15.9.111,4.2.2.2,51634,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,47 Bytes,150 Bytes,,11/11/2022 5:27:18 PM:995,11/11/2022 5:27:18 PM:995,00:00.0
102,UDP,10.15.9.111,4.2.2.2,54982,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,33 Bytes,122 Bytes,,11/11/2022 5:27:19 PM:025,11/11/2022 5:27:19 PM:025,00:00.0
103,UDP,10.15.9.111,4.2.2.2,50978,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,2,74 Bytes,191 Bytes,0.0 KB/Sec,11/11/2022 5:27:19 PM:025,11/11/2022 5:50:34 PM:136,23:15.1
104,UDP,10.15.9.111,8.8.4.4,49936,53,LAPTOP-54PG1OGH,dns.google,domain,1,47 Bytes,150 Bytes,,11/11/2022 5:27:20 PM:010,11/11/2022 5:27:20 PM:010,00:00.0
105,UDP,10.15.9.111,8.8.4.4,64643,53,LAPTOP-54PG1OGH,dns.google,domain,1,33 Bytes,122 Bytes,,11/11/2022 5:27:20 PM:045,11/11/2022 5:27:20 PM:045,00:00.0
106,UDP,10.15.9.111,8.8.4.4,53558,53,LAPTOP-54PG1OGH,dns.google,domain,3,230 Bytes,375 Bytes,0.0 KB/Sec,11/11/2022 5:27:20 PM:046,11/12/2022 2:37:57 PM:203,10:37.2
107,UDP,10.15.9.111,142.250.183.10,59365,443,LAPTOP-54PG1OGH,bom07s30-in-f10.1e100.net,https,5,"6,250 Bytes","7,668 Bytes",1.5 KB/Sec,11/11/2022 5:27:21 PM:937,11/11/2022 5:27:25 PM:930,00:04.0
108,UDP,10.15.9.111,8.8.8.8,52790,443,LAPTOP-54PG1OGH,dns.google,https,13,"8,205 Bytes","9,847 Bytes",2.0 KB/Sec,11/11/2022 5:27:22 PM:405,11/11/2022 5:27:26 PM:417,00:04.0
109,UDP,10.15.9.111,4.2.2.2,53093,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,47 Bytes,150 Bytes,,11/11/2022 5:27:23 PM:209,11/11/2022 5:27:23 PM:209,00:00.0
110,UDP,10.15.9.111,4.2.2.2,57664,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,34 Bytes,124 Bytes,,11/11/2022 5:27:24 PM:235,11/11/2022 5:27:24 PM:235,00:00.0
111,UDP,10.15.9.111,4.2.2.2,61346,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,34 Bytes,124 Bytes,,11/11/2022 5:27:24 PM:236,11/11/2022 5:27:24 PM:236,00:00.0
112,UDP,10.15.9.111,4.2.2.2,64909,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,47 Bytes,150 Bytes,,11/11/2022 5:27:25 PM:024,11/11/2022 5:27:25 PM:024,00:00.0
113,UDP,10.15.9.111,4.2.2.2,60333,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,33 Bytes,122 Bytes,,11/11/2022 5:27:25 PM:046,11/11/2022 5:27:25 PM:046,00:00.0
114,UDP,10.15.9.111,4.2.2.2,57811,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,33 Bytes,122 Bytes,,11/11/2022 5:27:25 PM:048,11/11/2022 5:27:25 PM:048,00:00.0
115,UDP,10.15.9.111,4.2.2.2,50500,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,47 Bytes,150 Bytes,,11/11/2022 5:27:25 PM:239,11/11/2022 5:27:25 PM:239,00:00.0
116,UDP,10.15.9.111,8.8.4.4,55072,53,LAPTOP-54PG1OGH,dns.google,domain,1,34 Bytes,124 Bytes,,11/11/2022 5:27:25 PM:262,11/11/2022 5:27:25 PM:262,00:00.0
117,UDP,10.15.9.111,8.8.4.4,62934,53,LAPTOP-54PG1OGH,dns.google,domain,1,34 Bytes,124 Bytes,,11/11/2022 5:27:25 PM:263,11/11/2022 5:27:25 PM:263,00:00.0
118,UDP,10.15.0.66,10.15.15.255,138,138,,,netbios-dgm,3,603 Bytes,916 Bytes,0.0 KB/Sec,11/11/2022 5:27:26 PM:085,11/11/2022 5:51:26 PM:457,24:00.4
119,UDP,10.15.15.75,10.15.15.255,17500,17500,,,,48,"6,384 Bytes","7,889 Bytes",0.0 KB/Sec,11/11/2022 5:27:26 PM:914,11/11/2022 5:53:03 PM:311,25:36.4
120,UDP,10.15.9.111,8.8.4.4,62986,53,LAPTOP-54PG1OGH,dns.google,domain,4,166 Bytes,339 Bytes,0.1 KB/Sec,11/11/2022 5:27:27 PM:082,11/11/2022 5:27:29 PM:889,00:02.8
121,UDP,10.15.9.111,4.2.2.2,62986,53,LAPTOP-54PG1OGH,b.resolvers.level3.net,domain,1,33 Bytes,122 Bytes,,11/11/2022 5:27:27 PM:182,11/11/2022 5:27:27 PM:182,00:00.0
122,UDP,10.15.9.111,142.251.42.110,60800,443,LAPTOP-54PG1OGH,play.google.com,https,59,"20,929 Bytes","23,859 Bytes",0.3 KB/Sec,11/11/2022 5:27:27 PM:225,11/11/2022 5:28:35 PM:842,01:08.6
123,UDP,10.15.9.111,8.8.4.4,59932,53,LAPTOP-54PG1OGH,dns.google,domain,2,110 Bytes,241 Bytes,0.9 KB/Sec,11/11/2022 5:27:27 PM:271,11/11/2022 5:27:27 PM:396,00:00.1
