Index,Protocol,Local Address,Remote Address,Local Port,Remote Port,Local Host,Remote Host,Service Name,Packets,Data Size,Total Size,Data Speed,Capture Time,Last Packet Time,Duration
138,TCP,10.0.2.15,13.35.231.34,49811,443,,server-13-35-231-34.hyd50.r.cloudfront.net,https,15,"6,118 Bytes","6,967 Bytes",127.1 KB/Sec,10/25/2022 8:42:10 AM:880,10/25/2022 8:42:13 AM:156,00:02.3
139,UDP,10.0.2.15,192.168.0.1,59944,53,,,domain,2,116 Bytes,226 Bytes,,10/25/2022 8:42:11 AM:009,10/25/2022 8:42:11 AM:012,00:00.0
140,TCP,10.0.2.15,13.249.226.125,49812,80,,server-13-249-226-125.hyd50.r.cloudfront.net,http,10,"2,704 Bytes","3,364 Bytes",2.3 KB/Sec,10/25/2022 8:42:11 AM:047,10/25/2022 8:44:28 AM:906,02:17.9
141,TCP,10.0.2.15,52.182.143.211,49808,443,,,https,26,"11,022 Bytes","12,314 Bytes",9.4 KB/Sec,10/25/2022 8:42:11 AM:142,10/25/2022 8:44:14 AM:497,02:03.4
142,TCP,10.0.2.15,52.182.143.211,49810,443,,,https,26,"10,975 Bytes","12,267 Bytes",9.4 KB/Sec,10/25/2022 8:42:11 AM:146,10/25/2022 8:44:16 AM:607,02:05.5
143,TCP,10.0.2.15,52.182.143.211,49809,443,,,https,85,"32,512 Bytes","36,164 Bytes",27.1 KB/Sec,10/25/2022 8:42:11 AM:149,10/25/2022 8:44:28 AM:987,02:17.8
144,UDP,10.0.2.15,192.168.0.1,65412,53,,,domain,2,154 Bytes,283 Bytes,,10/25/2022 8:42:11 AM:812,10/25/2022 8:42:11 AM:832,00:00.0
145,TCP,10.0.2.15,52.182.143.211,49814,443,,,https,104,"36,811 Bytes","41,223 Bytes",15.2 KB/Sec,10/25/2022 8:42:11 AM:812,10/25/2022 8:45:41 AM:402,03:29.6
146,TCP,10.0.2.15,13.249.226.125,49815,80,,server-13-249-226-125.hyd50.r.cloudfront.net,http,11,"2,410 Bytes","3,140 Bytes",2.0 KB/Sec,10/25/2022 8:42:11 AM:922,10/25/2022 8:44:28 AM:906,02:17.0
147,UDP,10.0.2.15,192.168.0.1,58621,53,,,domain,2,156 Bytes,286 Bytes,,10/25/2022 8:42:13 AM:030,10/25/2022 8:42:13 AM:030,00:00.0
148,TCP,10.0.2.15,13.249.226.203,49817,80,,server-13-249-226-203.hyd50.r.cloudfront.net,http,9,"2,293 Bytes","2,948 Bytes",2.0 KB/Sec,10/25/2022 8:42:13 AM:063,10/25/2022 8:44:28 AM:906,02:15.8
149,UDP,10.0.2.15,192.168.0.1,53510,53,,,domain,2,217 Bytes,354 Bytes,,10/25/2022 8:42:15 AM:769,10/25/2022 8:42:15 AM:773,00:00.0
150,TCP,10.0.2.15,104.120.154.29,49818,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,197 Bytes","8,297 Bytes",11.0 KB/Sec,10/25/2022 8:42:15 AM:891,10/25/2022 8:43:37 AM:019,01:21.1
151,TCP,10.0.2.15,13.35.231.34,49819,443,,server-13-35-231-34.hyd50.r.cloudfront.net,https,41,"14,501 Bytes","16,390 Bytes",12.8 KB/Sec,10/25/2022 8:42:16 AM:136,10/25/2022 8:44:28 AM:765,02:12.6
152,UDP,10.0.2.15,192.168.0.1,51375,53,,,domain,2,155 Bytes,284 Bytes,,10/25/2022 8:42:18 AM:730,10/25/2022 8:42:18 AM:733,00:00.0
153,UDP,10.0.2.15,192.168.0.1,52563,53,,,domain,2,203 Bytes,317 Bytes,,10/25/2022 8:42:18 AM:800,10/25/2022 8:42:18 AM:820,00:00.0
154,TCP,10.0.2.15,204.79.197.200,49821,443,,a-0001.a-msedge.net,https,135,"48,808 Bytes","54,445 Bytes",24.8 KB/Sec,10/25/2022 8:42:18 AM:855,10/25/2022 8:45:32 AM:527,03:13.7
155,TCP,10.0.2.15,123.176.32.145,49820,443,,broadband.actcorp.in,https,55,"15,626 Bytes","18,078 Bytes",81.6 KB/Sec,10/25/2022 8:42:18 AM:858,10/25/2022 8:42:44 AM:296,00:25.4
156,UDP,10.0.2.15,192.168.0.1,50772,53,,,domain,2,224 Bytes,355 Bytes,,10/25/2022 8:42:21 AM:066,10/25/2022 8:42:21 AM:069,00:00.0
157,TCP,10.0.2.15,52.182.143.211,49822,443,,,https,21,"7,914 Bytes","9,008 Bytes",,10/25/2022 8:42:21 AM:538,10/25/2022 8:42:23 AM:128,00:01.6
158,TCP,10.0.2.15,13.107.4.50,49823,80,,,http,230,"245,909 Bytes","255,570 Bytes",7504.5 KB/Sec,10/25/2022 8:42:24 AM:874,10/25/2022 8:42:26 AM:319,00:01.4
159,TCP,10.0.2.15,52.182.143.211,49824,443,,,https,22,"8,257 Bytes","9,391 Bytes",,10/25/2022 8:42:29 AM:194,10/25/2022 8:42:30 AM:538,00:01.3
160,TCP,10.0.2.15,117.18.232.240,49825,80,,,http,378,"445,543 Bytes","461,121 Bytes",9257.5 KB/Sec,10/25/2022 8:42:30 AM:225,10/25/2022 8:42:39 AM:655,00:09.4
161,UDP,10.0.2.15,192.168.0.1,65520,53,,,domain,2,228 Bytes,361 Bytes,,10/25/2022 8:42:32 AM:577,10/25/2022 8:42:32 AM:581,00:00.0
162,TCP,10.0.2.15,51.11.168.232,49826,443,,,https,24,"5,804 Bytes","7,020 Bytes",377.9 KB/Sec,10/25/2022 8:42:33 AM:096,10/25/2022 8:42:35 AM:276,00:02.2
163,TCP,10.0.2.15,13.89.179.8,49827,443,,,https,29,"11,168 Bytes","12,597 Bytes",10.9 KB/Sec,10/25/2022 8:42:36 AM:682,10/25/2022 8:44:31 AM:047,01:54.4
164,UDP,10.0.2.15,192.168.0.1,52239,53,,,domain,2,214 Bytes,350 Bytes,,10/25/2022 8:42:37 AM:198,10/25/2022 8:42:37 AM:214,00:00.0
165,TCP,10.0.2.15,104.120.154.29,49828,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,779 Bytes","8,878 Bytes",13.9 KB/Sec,10/25/2022 8:42:37 AM:256,10/25/2022 8:43:42 AM:911,01:05.7
166,UDP,10.0.2.15,192.168.0.1,56055,53,,,domain,2,224 Bytes,355 Bytes,,10/25/2022 8:42:37 AM:448,10/25/2022 8:42:37 AM:475,00:00.0
167,TCP,10.0.2.15,117.18.232.240,49830,80,,,http,8,"1,543 Bytes","2,215 Bytes",2.8 KB/Sec,10/25/2022 8:42:37 AM:745,10/25/2022 8:43:42 AM:911,01:05.2
168,TCP,10.0.2.15,52.182.143.211,49829,443,,,https,26,"11,527 Bytes","12,821 Bytes",351.8 KB/Sec,10/25/2022 8:42:37 AM:753,10/25/2022 8:42:39 AM:362,00:01.6
169,UDP,10.0.2.15,192.168.0.1,65488,53,,,domain,2,219 Bytes,355 Bytes,,10/25/2022 8:42:38 AM:436,10/25/2022 8:42:38 AM:440,00:00.0
170,TCP,10.0.2.15,13.107.4.50,49831,80,,,http,8,686 Bytes,"1,479 Bytes",41.9 KB/Sec,10/25/2022 8:42:38 AM:491,10/25/2022 8:42:39 AM:628,00:01.1
171,TCP,10.0.2.15,104.120.154.29,49832,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,779 Bytes","8,878 Bytes",14.3 KB/Sec,10/25/2022 8:42:38 AM:698,10/25/2022 8:43:42 AM:942,01:04.2
172,TCP,10.0.2.15,117.18.232.240,49833,80,,,http,8,"1,543 Bytes","2,215 Bytes",2.8 KB/Sec,10/25/2022 8:42:38 AM:839,10/25/2022 8:43:42 AM:942,01:04.1
173,UDP,10.0.2.15,192.168.0.1,55882,53,,,domain,2,248 Bytes,384 Bytes,,10/25/2022 8:42:39 AM:550,10/25/2022 8:42:39 AM:554,00:00.0
174,TCP,10.0.2.15,8.241.143.126,49834,80,,,http,8,789 Bytes,"1,574 Bytes",,10/25/2022 8:42:39 AM:655,10/25/2022 8:42:41 AM:046,00:01.4
175,TCP,10.0.2.15,209.197.3.8,49836,80,,vip0x008.map2.ssl.hwcdn.net,http,6,798 Bytes,"1,503 Bytes",,10/25/2022 8:42:39 AM:670,10/25/2022 8:42:40 AM:530,00:00.9
176,TCP,10.0.2.15,8.241.136.254,49835,80,,,http,8,789 Bytes,"1,574 Bytes",,10/25/2022 8:42:39 AM:670,10/25/2022 8:42:41 AM:046,00:01.4
177,UDP,10.0.2.15,192.168.0.1,56010,53,,,domain,2,224 Bytes,355 Bytes,,10/25/2022 8:42:39 AM:944,10/25/2022 8:42:39 AM:948,00:00.0
178,TCP,10.0.2.15,52.182.143.211,49837,443,,,https,20,"7,918 Bytes","8,972 Bytes",515.5 KB/Sec,10/25/2022 8:42:40 AM:225,10/25/2022 8:42:41 AM:405,00:01.2
179,TCP,10.0.2.15,13.107.4.50,49838,80,,,http,8,686 Bytes,"1,479 Bytes",,10/25/2022 8:42:40 AM:702,10/25/2022 8:42:40 AM:955,00:00.3
180,TCP,10.0.2.15,209.197.3.8,49839,80,,vip0x008.map2.ssl.hwcdn.net,http,776,"993,218 Bytes","1,024,735 Bytes",21085.6 KB/Sec,10/25/2022 8:42:40 AM:991,10/25/2022 8:42:44 AM:065,00:03.1
181,TCP,10.0.2.15,13.107.4.50,49840,80,,,http,8,686 Bytes,"1,479 Bytes",41.9 KB/Sec,10/25/2022 8:42:41 AM:670,10/25/2022 8:42:42 AM:530,00:00.9
182,TCP,10.0.2.15,8.241.166.254,49842,80,,,http,8,789 Bytes,"1,574 Bytes",24.9 KB/Sec,10/25/2022 8:42:41 AM:803,10/25/2022 8:42:43 AM:999,00:02.2
183,TCP,10.0.2.15,8.241.130.126,49841,80,,,http,8,789 Bytes,"1,574 Bytes",24.9 KB/Sec,10/25/2022 8:42:41 AM:831,10/25/2022 8:42:43 AM:999,00:02.2
184,TCP,10.0.2.15,40.125.122.151,49843,443,,,https,31,"4,815 Bytes","6,311 Bytes",293.9 KB/Sec,10/25/2022 8:42:43 AM:604,10/25/2022 8:42:44 AM:725,00:01.1
185,TCP,10.0.2.15,13.107.4.50,49844,80,,,http,8,686 Bytes,"1,479 Bytes",,10/25/2022 8:42:43 AM:830,10/25/2022 8:42:43 AM:956,00:00.1
186,UDP,10.0.2.15,192.168.0.1,59915,53,,,domain,2,248 Bytes,384 Bytes,,10/25/2022 8:42:44 AM:573,10/25/2022 8:42:44 AM:593,00:00.0
187,TCP,10.0.2.15,8.241.143.126,49847,80,,,http,480,"524,309 Bytes","543,970 Bytes",4096.2 KB/Sec,10/25/2022 8:42:44 AM:702,10/25/2022 8:43:02 AM:403,00:17.7
188,TCP,10.0.2.15,8.241.129.126,49846,80,,,http,8,"1,334 Bytes","2,115 Bytes",10.4 KB/Sec,10/25/2022 8:42:44 AM:706,10/25/2022 8:43:02 AM:403,00:17.7
189,TCP,10.0.2.15,52.182.143.211,49845,443,,,https,20,"8,098 Bytes","9,152 Bytes",494.3 KB/Sec,10/25/2022 8:42:44 AM:815,10/25/2022 8:42:46 AM:646,00:01.8
190,TCP,10.0.2.15,117.18.232.240,49848,80,,,http,412,"448,463 Bytes","465,401 Bytes",3503.6 KB/Sec,10/25/2022 8:42:45 AM:151,10/25/2022 8:43:02 AM:324,00:17.2
191,TCP,10.0.2.15,40.125.122.151,49849,443,,,https,32,"4,826 Bytes","6,362 Bytes",74.8 KB/Sec,10/25/2022 8:42:46 AM:412,10/25/2022 8:42:50 AM:364,00:04.0
192,TCP,10.0.2.15,52.182.143.211,49850,443,,,https,21,"7,918 Bytes","9,012 Bytes",164.5 KB/Sec,10/25/2022 8:42:48 AM:567,10/25/2022 8:42:51 AM:099,00:02.5
193,TCP,10.0.2.15,123.176.32.145,49851,443,,broadband.actcorp.in,https,9,"3,792 Bytes","4,404 Bytes",,10/25/2022 8:42:49 AM:195,10/25/2022 8:42:49 AM:974,00:00.8
194,TCP,10.0.2.15,123.176.32.145,49852,443,,broadband.actcorp.in,https,9,"3,792 Bytes","4,404 Bytes",,10/25/2022 8:42:49 AM:317,10/25/2022 8:42:49 AM:992,00:00.7
195,TCP,10.0.2.15,123.176.32.145,49853,443,,broadband.actcorp.in,https,8,"3,792 Bytes","4,364 Bytes",,10/25/2022 8:42:49 AM:339,10/25/2022 8:42:49 AM:992,00:00.7
196,TCP,10.0.2.15,123.176.32.145,49854,443,,broadband.actcorp.in,https,23,"4,426 Bytes","5,598 Bytes",23.1 KB/Sec,10/25/2022 8:42:49 AM:364,10/25/2022 8:43:17 AM:653,00:28.3
197,TCP,10.0.2.15,123.176.32.145,49855,443,,broadband.actcorp.in,https,9,"3,791 Bytes","4,403 Bytes",,10/25/2022 8:42:49 AM:865,10/25/2022 8:42:49 AM:974,00:00.1
198,TCP,10.0.2.15,123.176.32.145,49856,443,,broadband.actcorp.in,https,9,"3,791 Bytes","4,403 Bytes",,10/25/2022 8:42:49 AM:881,10/25/2022 8:42:49 AM:974,00:00.1
199,UDP,10.0.2.15,192.168.0.1,56029,53,,,domain,2,175 Bytes,295 Bytes,,10/25/2022 8:42:53 AM:224,10/25/2022 8:42:53 AM:239,00:00.0
200,TCP,10.0.2.15,13.107.21.239,49857,443,,,https,27,"8,093 Bytes","9,730 Bytes",,10/25/2022 8:42:53 AM:271,10/25/2022 8:42:55 AM:892,00:02.6
201,UDP,10.0.2.15,192.168.0.1,59314,53,,,domain,2,221 Bytes,352 Bytes,,10/25/2022 8:43:00 AM:716,10/25/2022 8:43:00 AM:731,00:00.0
202,UDP,10.0.2.15,192.168.0.1,60526,53,,,domain,2,217 Bytes,354 Bytes,,10/25/2022 8:43:00 AM:965,10/25/2022 8:43:00 AM:965,00:00.0
203,TCP,10.0.2.15,20.189.173.14,49858,443,,,https,20,"8,096 Bytes","9,150 Bytes",494.1 KB/Sec,10/25/2022 8:43:00 AM:981,10/25/2022 8:43:02 AM:356,00:01.4
204,TCP,10.0.2.15,104.120.154.29,49859,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,197 Bytes","8,297 Bytes",9.8 KB/Sec,10/25/2022 8:43:00 AM:997,10/25/2022 8:44:09 AM:749,01:08.8
205,UDP,10.0.2.15,192.168.0.1,64384,53,,,domain,2,219 Bytes,355 Bytes,,10/25/2022 8:43:01 AM:419,10/25/2022 8:43:01 AM:434,00:00.0
206,TCP,10.0.2.15,13.107.4.50,49860,80,,,http,710,"866,125 Bytes","894,990 Bytes",10706.6 KB/Sec,10/25/2022 8:43:01 AM:450,10/25/2022 8:43:11 AM:683,00:10.2
207,TCP,10.0.2.15,209.197.3.8,49861,80,,vip0x008.map2.ssl.hwcdn.net,http,6,798 Bytes,"1,503 Bytes",48.7 KB/Sec,10/25/2022 8:43:01 AM:730,10/25/2022 8:43:03 AM:542,00:01.8
208,TCP,10.0.2.15,20.189.173.14,49862,443,,,https,20,"7,917 Bytes","8,971 Bytes",483.2 KB/Sec,10/25/2022 8:43:03 AM:137,10/25/2022 8:43:04 AM:684,00:01.5
209,UDP,10.0.2.15,239.255.255.250,64385,1900,,,ssdp,8,"1,400 Bytes","1,827 Bytes",85.4 KB/Sec,10/25/2022 8:43:03 AM:215,10/25/2022 8:43:06 AM:231,00:03.0
210,TCP,10.0.2.15,209.197.3.8,49863,80,,vip0x008.map2.ssl.hwcdn.net,http,604,"733,338 Bytes","757,975 Bytes",11367.5 KB/Sec,10/25/2022 8:43:03 AM:605,10/25/2022 8:43:11 AM:809,00:08.2
211,UDP,10.0.2.15,192.168.0.1,64622,53,,,domain,2,221 Bytes,352 Bytes,,10/25/2022 8:43:11 AM:528,10/25/2022 8:43:11 AM:528,00:00.0
212,TCP,10.0.2.15,8.241.136.254,49864,80,,,http,437,"521,389 Bytes","539,330 Bytes",6527.8 KB/Sec,10/25/2022 8:43:11 AM:589,10/25/2022 8:43:22 AM:480,00:10.9
213,TCP,10.0.2.15,8.241.166.254,49865,80,,,http,8,"1,334 Bytes","2,115 Bytes",16.7 KB/Sec,10/25/2022 8:43:11 AM:605,10/25/2022 8:43:22 AM:480,00:10.9
214,TCP,10.0.2.15,20.189.173.14,49866,443,,,https,21,"8,425 Bytes","9,519 Bytes",548.5 KB/Sec,10/25/2022 8:43:11 AM:792,10/25/2022 8:43:12 AM:809,00:01.0
215,UDP,10.0.2.15,192.168.0.1,56022,53,,,domain,2,214 Bytes,350 Bytes,,10/25/2022 8:43:16 AM:027,10/25/2022 8:43:16 AM:027,00:00.0
216,TCP,10.0.2.15,104.120.154.29,49867,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,894 Bytes","8,993 Bytes",5.1 KB/Sec,10/25/2022 8:43:16 AM:058,10/25/2022 8:45:32 AM:964,02:16.9
217,TCP,10.0.2.15,13.107.4.50,49868,80,,,http,761,"874,885 Bytes","905,790 Bytes",4208.8 KB/Sec,10/25/2022 8:43:16 AM:667,10/25/2022 8:43:40 AM:661,00:24.0
218,TCP,10.0.2.15,20.198.119.143,49869,443,,,https,3,184 Bytes,528 Bytes,,10/25/2022 8:43:17 AM:278,10/25/2022 8:43:17 AM:325,00:00.0
219,UDP,10.0.2.15,192.168.0.1,50754,53,,,domain,2,221 Bytes,352 Bytes,,10/25/2022 8:43:19 AM:714,10/25/2022 8:43:19 AM:731,00:00.0
220,TCP,10.0.2.15,20.189.173.14,49871,443,,,https,20,"8,048 Bytes","9,102 Bytes",,10/25/2022 8:43:19 AM:983,10/25/2022 8:43:20 AM:933,00:01.0
221,UDP,10.0.2.15,192.168.0.1,55971,53,,,domain,2,214 Bytes,350 Bytes,,10/25/2022 8:43:20 AM:296,10/25/2022 8:43:20 AM:313,00:00.0
222,TCP,10.0.2.15,104.120.154.29,49872,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,778 Bytes","8,877 Bytes",5.1 KB/Sec,10/25/2022 8:43:20 AM:325,10/25/2022 8:45:33 AM:089,02:12.8
223,UDP,10.0.2.15,192.168.0.1,65125,53,,,domain,4,314 Bytes,506 Bytes,19.2 KB/Sec,10/25/2022 8:43:21 AM:231,10/25/2022 8:43:21 AM:449,00:00.2
224,TCP,10.0.2.15,40.125.122.151,49873,443,,,https,31,"4,808 Bytes","6,304 Bytes",99.9 KB/Sec,10/25/2022 8:43:21 AM:231,10/25/2022 8:43:23 AM:324,00:02.1
225,TCP,10.0.2.15,41.63.105.128,49874,80,,https-41-63-105-128.hyd.llnw.net,http,749,"934,035 Bytes","964,454 Bytes",5303.2 KB/Sec,10/25/2022 8:43:22 AM:012,10/25/2022 8:43:37 AM:614,00:15.6
226,TCP,10.0.2.15,20.189.173.14,49875,443,,,https,20,"7,914 Bytes","8,968 Bytes",,10/25/2022 8:43:22 AM:730,10/25/2022 8:43:24 AM:465,00:01.7
227,TCP,10.0.2.15,104.120.154.29,49876,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,780 Bytes","8,879 Bytes",5.4 KB/Sec,10/25/2022 8:43:25 AM:137,10/25/2022 8:45:33 AM:089,02:08.0
228,UDP,10.0.2.15,192.168.0.1,57674,53,,,domain,2,252 Bytes,382 Bytes,,10/25/2022 8:43:25 AM:278,10/25/2022 8:43:25 AM:278,00:00.0
229,TCP,10.0.2.15,13.107.4.50,49877,80,,,http,6,"2,240 Bytes","2,832 Bytes",3.8 KB/Sec,10/25/2022 8:43:25 AM:310,10/25/2022 8:44:30 AM:625,01:05.3
230,UDP,10.0.2.15,192.168.0.1,60530,53,,,domain,2,221 Bytes,352 Bytes,,10/25/2022 8:43:25 AM:480,10/25/2022 8:43:25 AM:496,00:00.0
231,TCP,10.0.2.15,20.189.173.14,49878,443,,,https,22,"8,235 Bytes","9,369 Bytes",502.6 KB/Sec,10/25/2022 8:43:25 AM:731,10/25/2022 8:43:26 AM:981,00:01.3
232,UDP,10.0.2.15,192.168.0.1,49253,53,,,domain,2,248 Bytes,384 Bytes,,10/25/2022 8:43:26 AM:059,10/25/2022 8:43:26 AM:059,00:00.0
233,TCP,10.0.2.15,8.241.166.254,49879,80,,,http,8,"1,454 Bytes","2,235 Bytes",11.4 KB/Sec,10/25/2022 8:43:26 AM:230,10/25/2022 8:43:42 AM:661,00:16.4
234,TCP,10.0.2.15,8.241.130.126,49880,80,,,http,369,"406,354 Bytes","421,575 Bytes",3174.6 KB/Sec,10/25/2022 8:43:26 AM:261,10/25/2022 8:43:42 AM:661,00:16.4
235,TCP,10.0.2.15,123.176.32.145,49881,443,,broadband.actcorp.in,https,57,"18,201 Bytes","20,733 Bytes",34.4 KB/Sec,10/25/2022 8:43:27 AM:896,10/25/2022 8:44:26 AM:265,00:58.4
236,TCP,10.0.2.15,20.189.173.14,49882,443,,,https,22,"8,204 Bytes","9,338 Bytes",,10/25/2022 8:43:28 AM:699,10/25/2022 8:43:30 AM:387,00:01.7
237,UDP,10.0.2.15,192.168.0.1,55015,53,,,domain,2,217 Bytes,354 Bytes,,10/25/2022 8:43:36 AM:974,10/25/2022 8:43:37 AM:020,00:00.0
238,TCP,10.0.2.15,104.120.154.29,49884,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,22,"7,197 Bytes","8,337 Bytes",5.4 KB/Sec,10/25/2022 8:43:37 AM:067,10/25/2022 8:45:29 AM:481,01:52.4
239,TCP,10.0.2.15,41.63.105.128,49886,80,,https-41-63-105-128.hyd.llnw.net,http,895,"1,042,796 Bytes","1,079,055 Bytes",9342.7 KB/Sec,10/25/2022 8:43:40 AM:786,10/25/2022 8:43:47 AM:661,00:06.9
240,TCP,10.0.2.15,40.125.122.151,49887,443,,,https,32,"4,812 Bytes","6,348 Bytes",102.2 KB/Sec,10/25/2022 8:43:42 AM:068,10/25/2022 8:43:44 AM:271,00:02.2
241,UDP,10.0.2.15,192.168.0.1,59984,53,,,domain,2,221 Bytes,352 Bytes,,10/25/2022 8:43:43 AM:021,10/25/2022 8:43:43 AM:052,00:00.0
242,TCP,10.0.2.15,20.189.173.14,49888,443,,,https,22,"8,536 Bytes","9,670 Bytes",555.7 KB/Sec,10/25/2022 8:43:43 AM:739,10/25/2022 8:43:45 AM:224,00:01.5
243,UDP,10.0.2.15,192.168.0.1,56698,53,,,domain,2,214 Bytes,350 Bytes,,10/25/2022 8:43:45 AM:993,10/25/2022 8:43:45 AM:993,00:00.0
244,TCP,10.0.2.15,104.120.154.29,49889,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,754 Bytes","8,853 Bytes",6.1 KB/Sec,10/25/2022 8:43:46 AM:020,10/25/2022 8:45:33 AM:105,01:47.1
245,TCP,10.0.2.15,13.107.4.50,49890,80,,,http,8,"4,164 Bytes","4,836 Bytes",7.2 KB/Sec,10/25/2022 8:43:46 AM:176,10/25/2022 8:44:51 AM:141,01:05.0
246,UDP,10.0.2.15,192.168.0.1,61348,53,,,domain,2,256 Bytes,393 Bytes,,10/25/2022 8:43:46 AM:270,10/25/2022 8:43:46 AM:270,00:00.0
247,TCP,10.0.2.15,117.18.232.240,49891,80,,,http,407,"412,067 Bytes","428,807 Bytes",12980.9 KB/Sec,10/25/2022 8:43:46 AM:333,10/25/2022 8:43:47 AM:927,00:01.6
248,TCP,10.0.2.15,8.241.143.126,49892,80,,,http,812,"1,032,649 Bytes","1,065,590 Bytes",16265.3 KB/Sec,10/25/2022 8:43:47 AM:208,10/25/2022 8:43:51 AM:896,00:04.7
249,TCP,10.0.2.15,8.241.129.126,49893,80,,,http,8,"1,454 Bytes","2,235 Bytes",22.9 KB/Sec,10/25/2022 8:43:47 AM:208,10/25/2022 8:43:51 AM:396,00:04.2
250,TCP,10.0.2.15,117.18.232.240,49894,80,,,http,861,"1,036,998 Bytes","1,071,898 Bytes",9206.3 KB/Sec,10/25/2022 8:43:51 AM:380,10/25/2022 8:43:57 AM:348,00:06.0
251,TCP,10.0.2.15,41.63.105.128,49895,80,,https-41-63-105-128.hyd.llnw.net,http,853,"1,038,416 Bytes","1,072,995 Bytes",4630.5 KB/Sec,10/25/2022 8:43:51 AM:661,10/25/2022 8:44:06 AM:420,00:14.8
252,TCP,10.0.2.15,8.241.136.254,49897,80,,,http,797,"1,032,647 Bytes","1,064,988 Bytes",8067.6 KB/Sec,10/25/2022 8:43:57 AM:193,10/25/2022 8:44:07 AM:028,00:09.8
253,TCP,10.0.2.15,8.241.166.254,49898,80,,,http,802,"1,032,532 Bytes","1,065,073 Bytes",8066.7 KB/Sec,10/25/2022 8:43:57 AM:193,10/25/2022 8:44:07 AM:028,00:09.8
254,TCP,10.0.2.15,117.18.232.240,49899,80,,,http,740,"928,958 Bytes","959,018 Bytes",8322.8 KB/Sec,10/25/2022 8:44:02 AM:036,10/25/2022 8:44:15 AM:497,00:13.5
255,UDP,10.0.2.15,192.168.0.1,56801,53,,,domain,3,287 Bytes,437 Bytes,,10/25/2022 8:44:02 AM:364,10/25/2022 8:44:02 AM:723,00:00.4
256,UDP,10.0.2.15,52.98.86.162,54094,443,,,https,43,"19,830 Bytes","22,312 Bytes",624.7 KB/Sec,10/25/2022 8:44:03 AM:942,10/25/2022 8:44:05 AM:458,00:01.5
257,TCP,10.0.2.15,52.98.86.162,49901,443,,,https,18,"6,118 Bytes","7,395 Bytes",373.4 KB/Sec,10/25/2022 8:44:04 AM:473,10/25/2022 8:44:06 AM:169,00:01.7
258,UDP,10.0.2.15,192.168.0.1,65449,53,,,domain,4,434 Bytes,627 Bytes,28.3 KB/Sec,10/25/2022 8:44:08 AM:749,10/25/2022 8:44:09 AM:842,00:01.1
259,TCP,10.0.2.15,104.120.154.29,49902,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,19,"7,166 Bytes","8,186 Bytes",2.9 KB/Sec,10/25/2022 8:44:11 AM:044,10/25/2022 8:47:20 AM:573,03:09.5
260,TCP,10.0.2.15,41.63.105.128,49903,80,,https-41-63-105-128.hyd.llnw.net,http,824,"1,035,498 Bytes","1,068,917 Bytes",5378.9 KB/Sec,10/25/2022 8:44:16 AM:310,10/25/2022 8:44:43 AM:562,00:27.3
261,TCP,10.0.2.15,204.79.197.200,49904,443,,a-0001.a-msedge.net,https,205,"108,400 Bytes","117,145 Bytes",48.0 KB/Sec,10/25/2022 8:44:16 AM:576,10/25/2022 8:47:06 AM:417,02:49.8
262,UDP,10.0.2.15,192.168.0.1,53147,53,,,domain,4,406 Bytes,576 Bytes,,10/25/2022 8:44:18 AM:122,10/25/2022 8:44:18 AM:482,00:00.4
263,TCP,10.0.2.15,13.107.21.200,49905,443,,,https,28,"11,444 Bytes","12,801 Bytes",13.2 KB/Sec,10/25/2022 8:44:19 AM:659,10/25/2022 8:45:30 AM:277,01:10.6
264,TCP,10.0.2.15,40.99.34.210,49906,443,,,https,23,"4,463 Bytes","5,936 Bytes",2.4 KB/Sec,10/25/2022 8:44:22 AM:906,10/25/2022 8:46:31 AM:839,02:08.9
265,TCP,10.0.2.15,40.99.34.210,49907,443,,,https,15,950 Bytes,"2,103 Bytes",0.5 KB/Sec,10/25/2022 8:44:24 AM:906,10/25/2022 8:46:35 AM:782,02:10.9
266,TCP,10.0.2.15,8.241.130.126,49908,80,,,http,"3,038","3,609,336 Bytes","3,731,317 Bytes",2891.5 KB/Sec,10/25/2022 8:44:25 AM:844,10/25/2022 8:45:42 AM:308,01:16.5
267,TCP,10.0.2.15,8.241.129.126,49909,80,,,http,"2,752","3,293,947 Bytes","3,404,488 Bytes",2606.8 KB/Sec,10/25/2022 8:44:25 AM:938,10/25/2022 8:45:42 AM:566,01:16.6
268,UDP,10.0.2.15,192.168.0.1,58261,53,,,domain,6,399 Bytes,624 Bytes,12.6 KB/Sec,10/25/2022 8:44:27 AM:422,10/25/2022 8:44:30 AM:598,00:03.2
