Index,Protocol,Local Address,Remote Address,Local Port,Remote Port,Local Host,Remote Host,Service Name,Packets,Data Size,Total Size,Data Speed,Capture Time,Last Packet Time,Duration
11215,UDP,10.15.10.93,239.255.255.250,60366,1900,LAPTOP-A5PFM6ER,,ssdp,4,696 Bytes,"1,010 Bytes",0.2 KB/Sec,11/8/2022 12:54:01 PM:669,11/8/2022 12:54:04 PM:797,00:03.1
11216,UDP,10.15.10.93,239.255.255.250,60365,1900,LAPTOP-A5PFM6ER,,ssdp,2,350 Bytes,609 Bytes,0.2 KB/Sec,11/8/2022 12:54:01 PM:789,11/8/2022 12:54:03 PM:989,00:02.2
11217,UDP,10.15.13.203,10.15.15.255,52077,1947,,,,1,40 Bytes,136 Bytes,,11/8/2022 12:54:02 PM:111,11/8/2022 12:54:02 PM:111,00:00.0
11218,UDP,10.15.13.208,239.255.255.250,60279,1900,MUKESH-PC,,ssdp,3,525 Bytes,812 Bytes,0.2 KB/Sec,11/8/2022 12:54:02 PM:668,11/8/2022 12:54:05 PM:743,00:03.1
11219,UDP,10.15.13.208,239.255.255.250,60280,1900,MUKESH-PC,,ssdp,3,522 Bytes,808 Bytes,0.2 KB/Sec,11/8/2022 12:54:02 PM:669,11/8/2022 12:54:05 PM:744,00:03.1
11220,UDP,10.15.2.173,239.255.255.250,58560,1900,,,ssdp,4,696 Bytes,"1,010 Bytes",0.2 KB/Sec,11/8/2022 12:54:02 PM:994,11/8/2022 12:54:06 PM:171,00:03.2
11221,UDP,10.15.2.173,239.255.255.250,58562,1900,,,ssdp,4,700 Bytes,"1,015 Bytes",0.2 KB/Sec,11/8/2022 12:54:03 PM:103,11/8/2022 12:54:06 PM:172,00:03.1
11222,UDP,10.15.7.217,239.255.255.250,48439,1900,,,ssdp,3,375 Bytes,612 Bytes,1.2 KB/Sec,11/8/2022 12:54:04 PM:104,11/8/2022 12:54:04 PM:424,00:00.3
11223,UDP,10.15.0.39,239.255.255.250,1900,1900,,,ssdp,4,"1,424 Bytes","1,893 Bytes",,11/8/2022 12:54:05 PM:199,11/8/2022 12:54:05 PM:200,00:00.0
11224,UDP,10.15.3.45,239.255.255.250,58963,1900,,,ssdp,4,696 Bytes,"1,010 Bytes",0.2 KB/Sec,11/8/2022 12:54:05 PM:638,11/8/2022 12:54:08 PM:594,00:03.0
