Index,Protocol,Local Address,Remote Address,Local Port,Remote Port,Local Host,Remote Host,Service Name,Packets,Data Size,Total Size,Data Speed,Capture Time,Last Packet Time,Duration
1,TCP,10.15.13.179,173.222.73.76,57335,443,Sumedha,a173-222-73-76.deploy.static.akamaitechnologies.com,https,37,"14,712 Bytes","16,510 Bytes",30.7 KB/Sec,11/8/2022 12:14:50 PM:704,11/8/2022 12:14:51 PM:179,00:00.5
2,TCP,10.15.13.179,173.222.73.76,57336,443,Sumedha,a173-222-73-76.deploy.static.akamaitechnologies.com,https,41,"15,098 Bytes","17,092 Bytes",20.5 KB/Sec,11/8/2022 12:14:50 PM:770,11/8/2022 12:14:51 PM:492,00:00.7
3,UDP,10.15.13.179,8.8.4.4,58258,53,Sumedha,dns.google,domain,4,258 Bytes,438 Bytes,7.9 KB/Sec,11/8/2022 12:14:50 PM:799,11/8/2022 12:14:50 PM:842,00:00.0
4,TCP,10.15.13.179,34.117.223.223,57337,443,Sumedha,analytics-prod-gcp.ff.avast.com,https,25,"8,938 Bytes","10,177 Bytes",24.3 KB/Sec,11/8/2022 12:14:50 PM:878,11/8/2022 12:14:51 PM:244,00:00.4
5,UDP,10.15.8.5,224.0.0.251,5353,5353,,,,2,186 Bytes,363 Bytes,0.0 KB/Sec,11/8/2022 12:14:51 PM:122,11/8/2022 12:17:53 PM:821,03:02.7
6,UDP,10.15.13.186,239.255.255.250,37207,1900,,,ssdp,1,125 Bytes,306 Bytes,,11/8/2022 12:14:51 PM:530,11/8/2022 12:14:51 PM:530,00:00.0
7,UDP,10.15.13.182,239.255.255.250,50131,1900,,,ssdp,3,522 Bytes,808 Bytes,0.2 KB/Sec,11/8/2022 12:14:51 PM:533,11/8/2022 12:14:53 PM:585,00:02.1
8,UDP,10.15.9.152,224.0.0.251,5353,5353,,,,3,231 Bytes,420 Bytes,0.0 KB/Sec,11/8/2022 12:14:51 PM:654,11/8/2022 12:18:14 PM:559,03:22.9
9,UDP,10.15.12.114,239.255.255.250,38800,1900,,,ssdp,3,375 Bytes,612 Bytes,0.6 KB/Sec,11/8/2022 12:14:51 PM:733,11/8/2022 12:14:52 PM:353,00:00.6
10,UDP,10.15.0.171,255.255.255.255,4002,4002,,,,6,462 Bytes,735 Bytes,0.0 KB/Sec,11/8/2022 12:14:52 PM:145,11/8/2022 12:18:14 PM:616,03:22.5
11,UDP,10.15.13.155,224.0.0.251,5353,5353,,,,3,338 Bytes,555 Bytes,0.0 KB/Sec,11/8/2022 12:14:52 PM:147,11/8/2022 12:17:53 PM:888,03:01.7
12,UDP,10.15.0.170,255.255.255.255,4002,4002,,,,7,539 Bytes,840 Bytes,0.0 KB/Sec,11/8/2022 12:14:52 PM:148,11/8/2022 12:18:14 PM:620,03:22.5
13,UDP,10.15.13.179,8.8.4.4,54792,53,Sumedha,dns.google,domain,4,438 Bytes,626 Bytes,0.3 KB/Sec,11/8/2022 12:14:52 PM:155,11/8/2022 12:14:53 PM:613,00:01.5
14,UDP,10.15.13.176,224.0.0.251,5353,5353,,,,10,498 Bytes,851 Bytes,0.0 KB/Sec,11/8/2022 12:14:52 PM:286,11/8/2022 12:15:38 PM:049,00:45.8
15,UDP,10.15.13.176,239.255.255.250,47123,1900,,,ssdp,5,625 Bytes,918 Bytes,0.1 KB/Sec,11/8/2022 12:14:52 PM:351,11/8/2022 12:14:59 PM:483,00:07.1
16,UDP,10.15.13.193,224.0.0.251,5353,5353,,,,3,"1,502 Bytes","1,984 Bytes",0.0 KB/Sec,11/8/2022 12:14:52 PM:555,11/8/2022 12:17:17 PM:003,02:24.4
17,TCP,10.15.13.179,52.202.11.188,57260,443,Sumedha,ec2-52-202-11-188.compute-1.amazonaws.com,https,12,"5,215 Bytes","5,915 Bytes",0.1 KB/Sec,11/8/2022 12:14:53 PM:087,11/8/2022 12:15:35 PM:813,00:42.7
18,UDP,10.15.13.179,4.2.2.2,54792,53,Sumedha,,domain,2,96 Bytes,228 Bytes,,11/8/2022 12:14:53 PM:173,11/8/2022 12:14:53 PM:173,00:00.0
19,TCP,10.15.13.179,204.79.197.222,61312,443,Sumedha,,https,2,"1,188 Bytes","1,902 Bytes",,11/8/2022 12:14:53 PM:236,11/8/2022 12:14:53 PM:236,00:00.0
20,TCP,10.15.13.179,52.202.11.188,57324,443,Sumedha,ec2-52-202-11-188.compute-1.amazonaws.com,https,2,"1,108 Bytes","1,782 Bytes",,11/8/2022 12:14:53 PM:614,11/8/2022 12:14:53 PM:614,00:00.0
21,TCP,10.15.13.179,117.18.232.200,54295,443,Sumedha,,https,1,95 Bytes,270 Bytes,,11/8/2022 12:14:53 PM:615,11/8/2022 12:14:53 PM:615,00:00.0
22,UDP,10.15.10.40,224.0.0.251,5353,5353,,,,2,274 Bytes,449 Bytes,0.0 KB/Sec,11/8/2022 12:14:53 PM:683,11/8/2022 12:15:01 PM:202,00:07.5
23,UDP,10.15.10.62,239.255.255.250,53080,1900,,,ssdp,2,274 Bytes,495 Bytes,0.1 KB/Sec,11/8/2022 12:14:53 PM:895,11/8/2022 12:14:56 PM:954,00:03.1
24,UDP,10.15.5.136,224.0.0.251,5353,5353,,,,7,259 Bytes,520 Bytes,0.0 KB/Sec,11/8/2022 12:14:53 PM:897,11/8/2022 12:18:16 PM:099,03:22.2
25,TCP,10.15.13.179,20.197.71.89,61282,443,Sumedha,,https,7,"1,073 Bytes","1,766 Bytes",0.0 KB/Sec,11/8/2022 12:14:53 PM:910,11/8/2022 12:15:37 PM:941,00:44.0
26,TCP,10.15.13.179,13.69.239.73,57338,443,Sumedha,onedscolprdneu03.northeurope.cloudapp.azure.com,https,15,"9,801 Bytes","10,638 Bytes",2.2 KB/Sec,11/8/2022 12:14:53 PM:917,11/8/2022 12:14:58 PM:259,00:04.3
27,TCP,10.15.13.179,5.62.38.153,57211,443,Sumedha,ipm-prod-008.ams1.ff.avast.com,https,3,2 Bytes,163 Bytes,0.0 KB/Sec,11/8/2022 12:14:54 PM:013,11/8/2022 12:14:54 PM:227,00:00.2
28,UDP,10.15.13.179,10.0.2.4,54793,1,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:036,11/8/2022 12:14:54 PM:036,00:00.0
29,UDP,10.15.13.179,10.0.2.4,51901,54241,Sumedha,,,"7,397","73,970 Bytes","281,124 Bytes",0.4 KB/Sec,11/8/2022 12:14:54 PM:037,11/8/2022 12:18:12 PM:139,03:18.1
30,UDP,10.15.13.179,10.0.2.4,54793,2,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:039,11/8/2022 12:14:54 PM:041,00:00.0
31,UDP,10.15.13.179,10.0.2.4,54793,3,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:151,11/8/2022 12:14:54 PM:152,00:00.0
32,UDP,10.15.13.179,10.0.2.4,54793,4,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",179.7 KB/Sec,11/8/2022 12:14:54 PM:154,11/8/2022 12:14:54 PM:159,00:00.0
33,UDP,10.15.13.179,10.0.2.4,54793,5,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:160,11/8/2022 12:14:54 PM:162,00:00.0
34,UDP,10.15.13.179,10.0.2.4,54793,6,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:165,11/8/2022 12:14:54 PM:166,00:00.0
35,UDP,10.15.13.179,10.0.2.4,54793,7,Sumedha,,echo,2,"2,944 Bytes","4,500 Bytes",191.7 KB/Sec,11/8/2022 12:14:54 PM:170,11/8/2022 12:14:54 PM:172,00:00.0
36,UDP,10.15.13.179,10.0.2.4,54793,8,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:174,11/8/2022 12:14:54 PM:176,00:00.0
37,UDP,10.15.13.179,10.0.2.4,54793,9,Sumedha,,discard,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:178,11/8/2022 12:14:54 PM:180,00:00.0
38,UDP,10.15.13.179,10.0.2.4,54793,10,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:181,11/8/2022 12:14:54 PM:183,00:00.0
39,UDP,10.15.13.179,10.0.2.4,54793,11,Sumedha,,systat,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:186,11/8/2022 12:14:54 PM:188,00:00.0
40,UDP,10.15.13.179,10.0.2.4,54793,12,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:190,11/8/2022 12:14:54 PM:191,00:00.0
41,TCP,10.15.13.179,157.240.16.52,64207,443,Sumedha,whatsapp-cdn-shv-01-bom1.fbcdn.net,https,6,"8,352 Bytes","10,024 Bytes",,11/8/2022 12:14:54 PM:193,11/8/2022 12:14:54 PM:198,00:00.0
42,UDP,10.15.13.179,10.0.2.4,54793,13,Sumedha,,daytime,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:199,11/8/2022 12:14:54 PM:201,00:00.0
43,UDP,10.15.13.179,10.0.2.4,54793,14,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:203,11/8/2022 12:14:54 PM:205,00:00.0
44,UDP,10.15.13.179,10.0.2.4,54793,15,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:207,11/8/2022 12:14:54 PM:209,00:00.0
45,UDP,10.15.13.179,10.0.2.4,54793,16,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:211,11/8/2022 12:14:54 PM:213,00:00.0
46,UDP,10.15.13.179,10.0.2.4,54793,17,Sumedha,,qotd,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:214,11/8/2022 12:14:54 PM:217,00:00.0
47,UDP,10.15.13.179,10.0.2.4,54793,18,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:219,11/8/2022 12:14:54 PM:220,00:00.0
48,UDP,10.15.13.179,10.0.2.4,54793,19,Sumedha,,chargen,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:221,11/8/2022 12:14:54 PM:223,00:00.0
49,UDP,10.15.13.179,10.0.2.4,54793,20,Sumedha,,ftp-data,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:224,11/8/2022 12:14:54 PM:225,00:00.0
50,UDP,10.15.13.179,10.0.2.4,54793,21,Sumedha,,ftp,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:227,11/8/2022 12:14:54 PM:227,00:00.0
51,UDP,10.15.13.179,10.0.2.4,54793,46,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:227,11/8/2022 12:14:54 PM:231,00:00.0
52,UDP,10.15.13.179,10.0.2.4,54793,47,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:232,11/8/2022 12:14:54 PM:232,00:00.0
53,UDP,10.15.13.179,10.0.2.4,54793,48,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",179.7 KB/Sec,11/8/2022 12:14:54 PM:232,11/8/2022 12:14:54 PM:234,00:00.0
54,UDP,10.15.13.179,10.0.2.4,54793,49,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:237,11/8/2022 12:14:54 PM:237,00:00.0
55,UDP,10.15.13.179,10.0.2.4,54793,50,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:240,11/8/2022 12:14:54 PM:242,00:00.0
56,UDP,10.15.13.179,10.0.2.4,54793,51,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:242,11/8/2022 12:14:54 PM:242,00:00.0
57,UDP,10.15.13.179,10.0.2.4,54793,52,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:243,11/8/2022 12:14:54 PM:243,00:00.0
58,UDP,10.15.13.179,10.0.2.4,54793,53,Sumedha,,domain,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:243,11/8/2022 12:14:54 PM:243,00:00.0
59,UDP,10.15.13.179,10.0.2.4,54793,54,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:245,11/8/2022 12:14:54 PM:245,00:00.0
60,UDP,10.15.13.179,10.0.2.4,54793,55,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:246,11/8/2022 12:14:54 PM:246,00:00.0
61,UDP,10.15.13.179,10.0.2.4,54793,56,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:247,11/8/2022 12:14:54 PM:248,00:00.0
62,UDP,10.15.13.179,8.8.4.4,54794,53,Sumedha,dns.google,domain,4,152 Bytes,330 Bytes,,11/8/2022 12:14:54 PM:250,11/8/2022 12:14:54 PM:254,00:00.0
63,UDP,10.15.13.179,10.0.2.4,54793,57,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:255,11/8/2022 12:14:54 PM:257,00:00.0
64,UDP,10.15.13.179,10.0.2.4,54793,58,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:258,11/8/2022 12:14:54 PM:258,00:00.0
65,UDP,10.15.13.179,10.0.2.4,54793,59,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:258,11/8/2022 12:14:54 PM:258,00:00.0
66,UDP,10.15.13.179,10.0.2.4,54793,60,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:259,11/8/2022 12:14:54 PM:259,00:00.0
67,UDP,10.15.13.179,10.0.2.4,54793,61,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:260,11/8/2022 12:14:54 PM:263,00:00.0
68,UDP,10.15.13.179,10.0.2.4,54793,62,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:265,11/8/2022 12:14:54 PM:265,00:00.0
69,UDP,10.15.13.179,10.0.2.4,54793,63,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:265,11/8/2022 12:14:54 PM:266,00:00.0
70,UDP,10.15.13.179,10.0.2.4,54793,64,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:269,11/8/2022 12:14:54 PM:270,00:00.0
71,UDP,10.15.13.179,10.0.2.4,54793,65,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:272,11/8/2022 12:14:54 PM:272,00:00.0
72,UDP,10.15.13.179,10.0.2.4,54793,66,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:272,11/8/2022 12:14:54 PM:274,00:00.0
73,UDP,10.15.13.179,10.0.2.4,54793,67,Sumedha,,bootps,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:275,11/8/2022 12:14:54 PM:275,00:00.0
74,UDP,10.15.13.179,10.0.2.4,54793,68,Sumedha,,bootpc,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:275,11/8/2022 12:14:54 PM:277,00:00.0
75,UDP,10.15.13.179,10.0.2.4,54793,69,Sumedha,,tftp,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:279,11/8/2022 12:14:54 PM:279,00:00.0
76,UDP,10.15.13.179,10.0.2.4,54793,70,Sumedha,,gopher,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:279,11/8/2022 12:14:54 PM:279,00:00.0
77,UDP,10.15.13.179,10.0.2.4,54793,71,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:281,11/8/2022 12:14:54 PM:281,00:00.0
78,UDP,10.15.13.179,10.0.2.4,54793,72,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:281,11/8/2022 12:14:54 PM:281,00:00.0
79,UDP,10.15.13.179,10.0.2.4,54793,73,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:282,11/8/2022 12:14:54 PM:282,00:00.0
80,UDP,10.15.13.179,10.0.2.4,54793,74,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:283,11/8/2022 12:14:54 PM:285,00:00.0
81,UDP,10.15.13.179,10.0.2.4,54793,75,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:287,11/8/2022 12:14:54 PM:287,00:00.0
82,UDP,10.15.13.179,10.0.2.4,54793,76,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:288,11/8/2022 12:14:54 PM:288,00:00.0
83,UDP,10.15.13.179,10.0.2.4,54793,77,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:289,11/8/2022 12:14:54 PM:289,00:00.0
84,UDP,10.15.13.179,10.0.2.4,54793,78,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:290,11/8/2022 12:14:54 PM:290,00:00.0
85,UDP,10.15.13.179,10.0.2.4,54793,79,Sumedha,,finger,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:293,11/8/2022 12:14:54 PM:295,00:00.0
86,UDP,10.15.13.179,10.0.2.4,54793,80,Sumedha,,http,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:298,11/8/2022 12:14:54 PM:300,00:00.0
87,UDP,10.15.13.179,10.0.2.4,54793,81,Sumedha,,hosts2-ns,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:302,11/8/2022 12:14:54 PM:303,00:00.0
88,UDP,10.15.13.179,10.0.2.4,54793,82,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:303,11/8/2022 12:14:54 PM:305,00:00.0
89,UDP,10.15.13.179,10.0.2.4,54793,83,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:308,11/8/2022 12:14:54 PM:309,00:00.0
90,UDP,10.15.13.179,10.0.2.4,54793,84,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:309,11/8/2022 12:14:54 PM:309,00:00.0
91,UDP,10.15.13.179,10.0.2.4,54793,85,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",179.7 KB/Sec,11/8/2022 12:14:54 PM:310,11/8/2022 12:14:54 PM:311,00:00.0
92,UDP,10.15.13.179,10.0.2.4,54793,86,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:311,11/8/2022 12:14:54 PM:311,00:00.0
93,UDP,10.15.13.179,10.0.2.4,54793,87,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:312,11/8/2022 12:14:54 PM:312,00:00.0
94,UDP,10.15.13.179,10.0.2.4,54793,88,Sumedha,,kerberos,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:312,11/8/2022 12:14:54 PM:313,00:00.0
95,UDP,10.15.13.179,10.0.2.4,54793,89,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:314,11/8/2022 12:14:54 PM:318,00:00.0
96,UDP,10.15.13.179,10.0.2.4,54793,90,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:320,11/8/2022 12:14:54 PM:321,00:00.0
97,UDP,10.15.13.179,10.0.2.4,54793,91,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:324,11/8/2022 12:14:54 PM:325,00:00.0
98,UDP,10.15.13.179,10.0.2.4,54793,92,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",179.7 KB/Sec,11/8/2022 12:14:54 PM:326,11/8/2022 12:14:54 PM:328,00:00.0
99,UDP,10.15.13.179,10.0.2.4,54793,93,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:329,11/8/2022 12:14:54 PM:329,00:00.0
100,UDP,10.15.13.179,10.0.2.4,54793,94,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:329,11/8/2022 12:14:54 PM:330,00:00.0
101,UDP,10.15.13.179,10.0.2.4,54793,95,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:333,11/8/2022 12:14:54 PM:336,00:00.0
102,UDP,10.15.13.179,10.0.2.4,54793,96,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:337,11/8/2022 12:14:54 PM:338,00:00.0
103,UDP,10.15.13.179,10.0.2.4,54793,97,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:339,11/8/2022 12:14:54 PM:340,00:00.0
104,UDP,10.15.13.179,10.0.2.4,54793,98,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:343,11/8/2022 12:14:54 PM:344,00:00.0
105,UDP,10.15.13.179,10.0.2.4,54793,99,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:347,11/8/2022 12:14:54 PM:349,00:00.0
106,UDP,10.15.13.179,10.0.2.4,54793,100,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:350,11/8/2022 12:14:54 PM:352,00:00.0
107,UDP,10.15.13.179,10.0.2.4,54793,101,Sumedha,,hostname,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:353,11/8/2022 12:14:54 PM:355,00:00.0
108,UDP,10.15.13.179,10.0.2.4,54793,102,Sumedha,,iso-tsap,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:356,11/8/2022 12:14:54 PM:357,00:00.0
109,UDP,10.15.13.179,10.0.2.4,54793,103,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:357,11/8/2022 12:14:54 PM:357,00:00.0
110,UDP,10.15.13.179,10.0.2.4,54793,104,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:359,11/8/2022 12:14:54 PM:359,00:00.0
111,UDP,10.15.13.179,10.0.2.4,54793,105,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:360,11/8/2022 12:14:54 PM:361,00:00.0
112,UDP,10.15.13.179,10.0.2.4,54793,106,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:363,11/8/2022 12:14:54 PM:368,00:00.0
113,UDP,10.15.13.179,10.0.2.4,54793,107,Sumedha,,rtelnet,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:369,11/8/2022 12:14:54 PM:372,00:00.0
114,UDP,10.15.13.179,10.0.2.4,54793,108,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:375,11/8/2022 12:14:54 PM:376,00:00.0
115,UDP,10.15.13.179,10.0.2.4,54793,109,Sumedha,,pop2,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:377,11/8/2022 12:14:54 PM:381,00:00.0
116,UDP,10.15.13.179,10.0.2.4,54793,110,Sumedha,,pop3,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:382,11/8/2022 12:14:54 PM:384,00:00.0
117,UDP,10.15.13.179,10.0.2.4,54793,111,Sumedha,,sunrpc,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:386,11/8/2022 12:14:54 PM:387,00:00.0
118,UDP,10.15.13.179,10.0.2.4,54793,112,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:387,11/8/2022 12:14:54 PM:389,00:00.0
119,UDP,10.15.13.179,10.0.2.4,54793,113,Sumedha,,auth,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:390,11/8/2022 12:14:54 PM:392,00:00.0
120,UDP,10.15.13.179,10.0.2.4,54793,114,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:392,11/8/2022 12:14:54 PM:392,00:00.0
121,UDP,10.15.13.179,10.0.2.4,54793,115,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:394,11/8/2022 12:14:54 PM:394,00:00.0
122,UDP,10.15.13.179,10.0.2.4,54793,116,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:396,11/8/2022 12:14:54 PM:396,00:00.0
123,UDP,10.15.13.179,10.0.2.4,54793,117,Sumedha,,uucp-path,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:399,11/8/2022 12:14:54 PM:401,00:00.0
124,UDP,10.15.13.179,10.0.2.4,54793,118,Sumedha,,sqlserv,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:405,11/8/2022 12:14:54 PM:406,00:00.0
125,UDP,10.15.13.179,10.0.2.4,54793,119,Sumedha,,nntp,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:408,11/8/2022 12:14:54 PM:409,00:00.0
126,UDP,10.15.13.179,10.0.2.4,54793,121,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:410,11/8/2022 12:14:54 PM:411,00:00.0
127,UDP,10.15.13.179,10.0.2.4,54793,122,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:413,11/8/2022 12:14:54 PM:413,00:00.0
128,UDP,10.15.13.179,10.0.2.4,54793,123,Sumedha,,ntp,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:413,11/8/2022 12:14:54 PM:415,00:00.0
129,UDP,10.15.13.179,10.0.2.4,54793,125,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:419,11/8/2022 12:14:54 PM:420,00:00.0
130,UDP,10.15.13.179,10.0.2.4,54793,126,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:421,11/8/2022 12:14:54 PM:421,00:00.0
131,UDP,10.15.13.179,10.0.2.4,54793,127,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:423,11/8/2022 12:14:54 PM:423,00:00.0
132,UDP,10.15.13.179,10.0.2.4,54793,128,Sumedha,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:14:54 PM:423,11/8/2022 12:14:54 PM:423,00:00.0
133,UDP,10.15.13.179,10.0.2.4,54793,129,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:424,11/8/2022 12:14:54 PM:426,00:00.0
134,UDP,10.15.13.179,10.0.2.4,54793,130,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:426,11/8/2022 12:14:54 PM:428,00:00.0
135,UDP,10.15.13.179,10.0.2.4,54793,131,Sumedha,,,2,"2,944 Bytes","4,500 Bytes",,11/8/2022 12:14:54 PM:430,11/8/2022 12:14:54 PM:431,00:00.0
