Index,Protocol,Local Address,Remote Address,Local Port,Remote Port,Local Host,Remote Host,Service Name,Packets,Data Size,Total Size,Data Speed,Capture Time,Last Packet Time,Duration
577,UDP,10.0.2.15,192.168.0.1,57339,53,,,domain,4,278 Bytes,458 Bytes,18.1 KB/Sec,10/25/2022 9:34:46 AM:188,10/25/2022 9:34:46 AM:989,00:00.8
578,UDP,10.0.2.15,192.168.0.1,54365,53,,,domain,4,434 Bytes,627 Bytes,28.3 KB/Sec,10/25/2022 9:34:46 AM:243,10/25/2022 9:34:47 AM:002,00:00.8
579,TCP,10.0.2.15,104.120.154.29,50601,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,198 Bytes","8,298 Bytes",14.1 KB/Sec,10/25/2022 9:34:47 AM:284,10/25/2022 9:36:54 AM:621,02:07.3
580,UDP,10.0.2.15,192.168.0.1,54002,53,,,domain,2,110 Bytes,241 Bytes,,10/25/2022 9:34:49 AM:880,10/25/2022 9:34:50 AM:009,00:00.1
581,UDP,10.0.2.15,142.250.195.226,63056,443,,maa03s43-in-f2.1e100.net,https,25,"11,158 Bytes","13,136 Bytes",681.0 KB/Sec,10/25/2022 9:34:50 AM:079,10/25/2022 9:34:50 AM:595,00:00.5
582,UDP,10.0.2.15,192.168.0.1,64652,53,,,domain,2,219 Bytes,355 Bytes,,10/25/2022 9:34:51 AM:108,10/25/2022 9:34:51 AM:256,00:00.1
583,TCP,10.0.2.15,13.107.4.50,50602,80,,,http,933,"1,051,466 Bytes","1,089,248 Bytes",9420.4 KB/Sec,10/25/2022 9:34:51 AM:375,10/25/2022 9:35:04 AM:439,00:13.1
584,UDP,10.0.2.15,192.168.0.1,55104,53,,,domain,4,674 Bytes,846 Bytes,41.1 KB/Sec,10/25/2022 9:34:53 AM:631,10/25/2022 9:34:54 AM:734,00:01.1
585,TCP,10.0.2.15,40.126.17.134,50603,443,,,https,40,"23,690 Bytes","25,529 Bytes",746.3 KB/Sec,10/25/2022 9:34:54 AM:915,10/25/2022 9:34:57 AM:156,00:02.2
586,TCP,10.0.2.15,20.198.118.190,50604,443,,,https,27,"7,530 Bytes","8,834 Bytes",94.3 KB/Sec,10/25/2022 9:34:55 AM:739,10/25/2022 9:35:06 AM:341,00:10.6
587,UDP,10.0.2.15,192.168.0.1,61589,53,,,domain,2,175 Bytes,295 Bytes,,10/25/2022 9:34:59 AM:404,10/25/2022 9:34:59 AM:414,00:00.0
588,TCP,10.0.2.15,204.79.197.239,50605,443,,,https,34,"10,881 Bytes","12,798 Bytes",342.8 KB/Sec,10/25/2022 9:34:59 AM:465,10/25/2022 9:35:04 AM:339,00:04.9
589,UDP,10.0.2.15,239.255.255.250,53406,1900,,,ssdp,8,"1,400 Bytes","1,827 Bytes",91.1 KB/Sec,10/25/2022 9:35:08 AM:810,10/25/2022 9:35:11 AM:836,00:03.0
590,UDP,10.0.2.15,192.168.0.1,52936,53,,,domain,2,221 Bytes,352 Bytes,,10/25/2022 9:35:09 AM:979,10/25/2022 9:35:10 AM:029,00:00.0
591,TCP,10.0.2.15,52.168.112.67,50606,443,,,https,21,"8,226 Bytes","9,320 Bytes",535.5 KB/Sec,10/25/2022 9:35:10 AM:288,10/25/2022 9:35:11 AM:319,00:01.0
592,TCP,10.0.2.15,52.168.112.67,50607,443,,,https,20,"8,061 Bytes","9,115 Bytes",,10/25/2022 9:35:13 AM:088,10/25/2022 9:35:14 AM:093,00:01.0
593,TCP,10.0.2.15,52.113.196.254,50608,443,,,https,19,"8,243 Bytes","9,177 Bytes",57.1 KB/Sec,10/25/2022 9:35:17 AM:768,10/25/2022 9:36:23 AM:297,01:05.5
594,TCP,10.0.2.15,204.79.197.254,50609,443,,,https,27,"8,032 Bytes","9,354 Bytes",19.3 KB/Sec,10/25/2022 9:35:17 AM:773,10/25/2022 9:37:27 AM:136,02:09.4
595,UDP,10.0.2.15,192.168.0.1,60933,53,,,domain,2,147 Bytes,268 Bytes,,10/25/2022 9:35:18 AM:085,10/25/2022 9:35:18 AM:109,00:00.0
596,TCP,10.0.2.15,13.107.21.200,50610,443,,,https,157,"137,273 Bytes","144,098 Bytes",317.7 KB/Sec,10/25/2022 9:35:18 AM:089,10/25/2022 9:37:28 AM:110,02:10.0
597,TCP,10.0.2.15,13.107.21.200,50611,443,,,https,21,"8,274 Bytes","9,659 Bytes",19.9 KB/Sec,10/25/2022 9:35:18 AM:182,10/25/2022 9:37:25 AM:038,02:06.9
598,TCP,10.0.2.15,13.107.128.254,50612,443,,,https,30,"8,392 Bytes","9,836 Bytes",19.4 KB/Sec,10/25/2022 9:35:18 AM:284,10/25/2022 9:37:29 AM:017,02:10.7
599,UDP,10.0.2.15,192.168.0.1,59826,53,,,domain,2,169 Bytes,311 Bytes,,10/25/2022 9:35:20 AM:097,10/25/2022 9:35:20 AM:102,00:00.0
600,TCP,10.0.2.15,40.64.66.113,50613,443,,,https,41,"10,713 Bytes","12,618 Bytes",697.5 KB/Sec,10/25/2022 9:35:20 AM:570,10/25/2022 9:35:22 AM:334,00:01.8
601,UDP,10.0.2.15,192.168.0.1,50498,53,,,domain,2,221 Bytes,352 Bytes,,10/25/2022 9:35:21 AM:367,10/25/2022 9:35:21 AM:398,00:00.0
602,TCP,10.0.2.15,52.168.112.67,50614,443,,,https,21,"9,069 Bytes","10,163 Bytes",553.5 KB/Sec,10/25/2022 9:35:22 AM:056,10/25/2022 9:35:23 AM:357,00:01.3
603,TCP,10.0.2.15,40.64.66.113,50615,443,,,https,47,"11,210 Bytes","13,355 Bytes",684.2 KB/Sec,10/25/2022 9:35:23 AM:091,10/25/2022 9:35:24 AM:550,00:01.5
604,UDP,10.0.2.15,192.168.0.1,56027,53,,,domain,2,194 Bytes,309 Bytes,11.8 KB/Sec,10/25/2022 9:35:23 AM:246,10/25/2022 9:35:23 AM:358,00:00.1
605,TCP,10.0.2.15,52.168.112.67,50617,443,,,https,20,"8,002 Bytes","9,056 Bytes",,10/25/2022 9:35:24 AM:380,10/25/2022 9:35:25 AM:342,00:01.0
606,UDP,10.0.2.15,192.168.0.1,60659,53,,,domain,2,186 Bytes,319 Bytes,,10/25/2022 9:35:24 AM:906,10/25/2022 9:35:24 AM:912,00:00.0
607,TCP,10.0.2.15,52.242.97.97,50618,443,,,https,33,"5,398 Bytes","6,974 Bytes",,10/25/2022 9:35:25 AM:175,10/25/2022 9:35:26 AM:165,00:01.0
608,UDP,10.0.2.15,192.168.0.1,61888,53,,,domain,2,221 Bytes,352 Bytes,,10/25/2022 9:35:26 AM:033,10/25/2022 9:35:26 AM:042,00:00.0
609,TCP,10.0.2.15,52.168.112.67,50619,443,,,https,20,"7,919 Bytes","8,973 Bytes",483.3 KB/Sec,10/25/2022 9:35:26 AM:311,10/25/2022 9:35:27 AM:318,00:01.0
610,UDP,10.0.2.15,192.168.0.1,54279,53,,,domain,2,217 Bytes,354 Bytes,,10/25/2022 9:35:27 AM:227,10/25/2022 9:35:27 AM:233,00:00.0
611,TCP,10.0.2.15,104.120.154.29,50620,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,198 Bytes","8,298 Bytes",30.0 KB/Sec,10/25/2022 9:35:27 AM:258,10/25/2022 9:36:54 AM:620,01:27.4
612,UDP,10.0.2.15,192.168.0.1,53099,53,,,domain,2,214 Bytes,350 Bytes,,10/25/2022 9:35:27 AM:790,10/25/2022 9:35:27 AM:830,00:00.0
613,TCP,10.0.2.15,104.120.154.29,50621,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,780 Bytes","8,879 Bytes",32.5 KB/Sec,10/25/2022 9:35:28 AM:018,10/25/2022 9:36:54 AM:537,01:26.5
614,UDP,10.0.2.15,192.168.0.1,52052,53,,,domain,2,280 Bytes,410 Bytes,18.2 KB/Sec,10/25/2022 9:35:28 AM:702,10/25/2022 9:35:28 AM:769,00:00.1
615,UDP,10.0.2.15,142.250.195.246,64815,443,,maa03s43-in-f22.1e100.net,https,204,"138,385 Bytes","145,375 Bytes",575.1 KB/Sec,10/25/2022 9:35:28 AM:912,10/25/2022 9:36:56 AM:255,01:27.3
616,TCP,10.0.2.15,117.18.232.240,50622,80,,,http,8,"1,446 Bytes","2,119 Bytes",6.4 KB/Sec,10/25/2022 9:35:29 AM:009,10/25/2022 9:36:54 AM:622,01:25.6
617,UDP,10.0.2.15,192.168.0.1,50130,53,,,domain,2,214 Bytes,350 Bytes,,10/25/2022 9:35:29 AM:514,10/25/2022 9:35:29 AM:526,00:00.0
618,TCP,10.0.2.15,104.120.154.29,50623,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,780 Bytes","8,879 Bytes",34.7 KB/Sec,10/25/2022 9:35:29 AM:563,10/25/2022 9:36:54 AM:619,01:25.1
619,UDP,10.0.2.15,192.168.0.1,63727,53,,,domain,4,312 Bytes,504 Bytes,,10/25/2022 9:35:29 AM:981,10/25/2022 9:35:30 AM:862,00:00.9
620,TCP,10.0.2.15,117.18.232.240,50624,80,,,http,9,"1,774 Bytes","2,487 Bytes",7.9 KB/Sec,10/25/2022 9:35:30 AM:617,10/25/2022 9:36:54 AM:619,01:24.0
621,TCP,10.0.2.15,209.197.3.8,50625,80,,vip0x008.map2.ssl.hwcdn.net,http,6,797 Bytes,"1,501 Bytes",48.6 KB/Sec,10/25/2022 9:35:30 AM:877,10/25/2022 9:35:37 AM:481,00:06.6
622,TCP,10.0.2.15,104.120.154.29,50626,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,780 Bytes","8,879 Bytes",34.7 KB/Sec,10/25/2022 9:35:30 AM:945,10/25/2022 9:36:54 AM:618,01:23.7
623,TCP,10.0.2.15,117.18.232.240,50627,80,,,http,8,"1,448 Bytes","2,121 Bytes",6.5 KB/Sec,10/25/2022 9:35:31 AM:578,10/25/2022 9:36:54 AM:618,01:23.0
624,UDP,10.0.2.15,192.168.0.1,51256,53,,,domain,6,444 Bytes,674 Bytes,,10/25/2022 9:35:32 AM:747,10/25/2022 9:35:34 AM:777,00:02.0
625,UDP,10.0.2.15,142.250.67.78,59651,443,,maa05s13-in-f14.1e100.net,https,"1,200","664,654 Bytes","699,532 Bytes",364.4 KB/Sec,10/25/2022 9:35:34 AM:103,10/25/2022 9:41:17 AM:230,05:43.1
626,TCP,10.0.2.15,13.107.5.80,50630,443,,,https,30,"11,162 Bytes","12,919 Bytes",,10/25/2022 9:35:36 AM:045,10/25/2022 9:35:39 AM:610,00:03.6
627,TCP,10.0.2.15,13.107.5.80,50629,443,,,https,17,"8,123 Bytes","9,360 Bytes",,10/25/2022 9:35:36 AM:047,10/25/2022 9:35:39 AM:563,00:03.5
628,TCP,10.0.2.15,13.107.5.80,50628,443,,,https,18,"8,123 Bytes","9,400 Bytes",,10/25/2022 9:35:36 AM:050,10/25/2022 9:35:39 AM:563,00:03.5
629,UDP,10.0.2.15,192.168.0.1,57977,53,,,domain,2,203 Bytes,317 Bytes,,10/25/2022 9:35:37 AM:201,10/25/2022 9:35:37 AM:296,00:00.1
630,TCP,10.0.2.15,204.79.197.200,50631,443,,a-0001.a-msedge.net,https,31,"9,736 Bytes","11,533 Bytes",,10/25/2022 9:35:37 AM:436,10/25/2022 9:35:39 AM:563,00:02.1
631,UDP,10.0.2.15,183.82.15.178,58367,443,,broadband.actcorp.in,https,"14,725","14,748,885 Bytes","15,162,463 Bytes",8087.1 KB/Sec,10/25/2022 9:35:38 AM:962,10/25/2022 9:41:19 AM:136,05:40.2
632,UDP,10.0.2.15,142.250.76.33,51185,443,,maa03s36-in-f1.1e100.net,https,12,"8,188 Bytes","9,802 Bytes",,10/25/2022 9:35:39 AM:672,10/25/2022 9:35:43 AM:133,00:03.5
633,UDP,10.0.2.15,192.168.0.1,58196,53,,,domain,2,92 Bytes,214 Bytes,,10/25/2022 9:35:39 AM:685,10/25/2022 9:35:39 AM:718,00:00.0
634,UDP,10.0.2.15,142.250.196.35,53954,443,,maa03s45-in-f3.1e100.net,https,16,"8,979 Bytes","10,705 Bytes",,10/25/2022 9:35:39 AM:700,10/25/2022 9:35:43 AM:131,00:03.4
635,UDP,10.0.2.15,142.250.195.227,59683,443,,maa03s43-in-f3.1e100.net,https,16,"8,996 Bytes","10,722 Bytes",585.7 KB/Sec,10/25/2022 9:35:39 AM:704,10/25/2022 9:35:43 AM:213,00:03.5
636,UDP,10.0.2.15,142.250.196.42,49329,443,,maa03s45-in-f10.1e100.net,https,21,"10,705 Bytes","12,571 Bytes",696.9 KB/Sec,10/25/2022 9:35:41 AM:120,10/25/2022 9:35:44 AM:205,00:03.1
637,UDP,10.0.2.15,192.168.0.1,64885,53,,,domain,2,244 Bytes,380 Bytes,,10/25/2022 9:35:42 AM:888,10/25/2022 9:35:42 AM:908,00:00.0
638,TCP,10.0.2.15,40.90.184.82,50635,443,,,https,21,"9,688 Bytes","11,085 Bytes",630.7 KB/Sec,10/25/2022 9:35:43 AM:008,10/25/2022 9:35:43 AM:287,00:00.3
639,TCP,10.0.2.15,142.250.182.46,50632,443,,maa05s19-in-f14.1e100.net,https,17,"8,240 Bytes","9,477 Bytes",536.5 KB/Sec,10/25/2022 9:35:43 AM:018,10/25/2022 9:35:45 AM:165,00:02.1
640,UDP,10.0.2.15,192.168.0.1,53916,53,,,domain,2,235 Bytes,373 Bytes,,10/25/2022 9:35:47 AM:165,10/25/2022 9:35:47 AM:172,00:00.0
641,TCP,10.0.2.15,52.168.112.67,50636,443,,,https,23,"9,391 Bytes","10,868 Bytes",,10/25/2022 9:35:48 AM:622,10/25/2022 9:35:56 AM:826,00:08.2
642,UDP,10.0.2.15,192.168.0.1,52004,53,,,domain,2,172 Bytes,315 Bytes,,10/25/2022 9:36:00 AM:105,10/25/2022 9:36:00 AM:127,00:00.0
643,UDP,10.0.2.15,192.168.0.1,57987,53,,,domain,2,147 Bytes,270 Bytes,,10/25/2022 9:36:00 AM:413,10/25/2022 9:36:00 AM:414,00:00.0
644,UDP,10.0.2.15,142.250.195.227,60369,443,,maa03s43-in-f3.1e100.net,https,16,"8,992 Bytes","10,718 Bytes",548.8 KB/Sec,10/25/2022 9:36:00 AM:876,10/25/2022 9:36:03 AM:859,00:03.0
645,TCP,10.0.2.15,117.18.232.200,50640,443,,,https,18,"7,454 Bytes","8,420 Bytes",19.4 KB/Sec,10/25/2022 9:36:01 AM:718,10/25/2022 9:37:44 AM:056,01:42.3
646,TCP,10.0.2.15,183.82.15.205,50638,443,,broadband.actcorp.in,https,14,"5,549 Bytes","6,666 Bytes",338.7 KB/Sec,10/25/2022 9:36:02 AM:437,10/25/2022 9:36:09 AM:492,00:07.1
647,TCP,10.0.2.15,183.82.15.205,50639,443,,broadband.actcorp.in,https,18,"7,164 Bytes","8,441 Bytes",437.3 KB/Sec,10/25/2022 9:36:02 AM:440,10/25/2022 9:36:09 AM:560,00:07.1
648,TCP,10.0.2.15,183.82.15.205,50637,443,,broadband.actcorp.in,https,18,"7,170 Bytes","8,447 Bytes",437.6 KB/Sec,10/25/2022 9:36:02 AM:552,10/25/2022 9:36:09 AM:560,00:07.0
649,UDP,10.0.2.15,192.168.0.1,50745,53,,,domain,2,175 Bytes,295 Bytes,,10/25/2022 9:36:02 AM:805,10/25/2022 9:36:02 AM:815,00:00.0
650,UDP,10.0.2.15,192.168.0.1,52420,53,,,domain,2,219 Bytes,355 Bytes,,10/25/2022 9:36:04 AM:158,10/25/2022 9:36:04 AM:185,00:00.0
651,TCP,10.0.2.15,204.79.197.239,50642,443,,,https,36,"11,903 Bytes","13,900 Bytes",,10/25/2022 9:36:04 AM:373,10/25/2022 9:36:09 AM:559,00:05.2
652,TCP,10.0.2.15,204.79.197.239,50641,443,,,https,18,"7,031 Bytes","8,308 Bytes",,10/25/2022 9:36:04 AM:375,10/25/2022 9:36:04 AM:969,00:00.6
653,UDP,10.0.2.15,192.168.0.1,56622,53,,,domain,2,248 Bytes,384 Bytes,,10/25/2022 9:36:04 AM:422,10/25/2022 9:36:04 AM:448,00:00.0
654,TCP,10.0.2.15,13.107.4.50,50643,80,,,http,144,"154,708 Bytes","160,930 Bytes",645.6 KB/Sec,10/25/2022 9:36:04 AM:985,10/25/2022 9:37:19 AM:246,01:14.3
655,TCP,10.0.2.15,52.168.112.67,50644,443,,,https,25,"9,500 Bytes","11,057 Bytes",,10/25/2022 9:36:05 AM:376,10/25/2022 9:36:09 AM:752,00:04.4
656,TCP,10.0.2.15,8.241.166.254,50645,80,,,http,586,"707,373 Bytes","731,271 Bytes",2952.1 KB/Sec,10/25/2022 9:36:05 AM:414,10/25/2022 9:37:19 AM:465,01:14.1
657,TCP,10.0.2.15,8.241.129.254,50646,80,,,http,8,"1,441 Bytes","2,219 Bytes",6.0 KB/Sec,10/25/2022 9:36:08 AM:368,10/25/2022 9:37:19 AM:500,01:11.1
658,TCP,10.0.2.15,52.168.112.67,50648,443,,,https,23,"9,494 Bytes","10,971 Bytes",,10/25/2022 9:36:16 AM:501,10/25/2022 9:36:19 AM:646,00:03.1
659,TCP,10.0.2.15,209.197.3.8,50647,80,,vip0x008.map2.ssl.hwcdn.net,http,216,"218,532 Bytes","227,648 Bytes",912.0 KB/Sec,10/25/2022 9:36:17 AM:779,10/25/2022 9:37:19 AM:245,01:01.5
660,UDP,10.0.2.15,192.168.0.1,52270,53,,,domain,2,175 Bytes,319 Bytes,,10/25/2022 9:36:23 AM:295,10/25/2022 9:36:23 AM:305,00:00.0
661,UDP,10.0.2.15,183.82.15.209,60847,443,,broadband.actcorp.in,https,195,"147,741 Bytes","154,479 Bytes",9618.6 KB/Sec,10/25/2022 9:36:23 AM:315,10/25/2022 9:36:24 AM:028,00:00.7
662,TCP,10.0.2.15,204.79.197.239,50649,443,,,https,29,"7,974 Bytes","9,691 Bytes",243.3 KB/Sec,10/25/2022 9:36:24 AM:235,10/25/2022 9:36:29 AM:529,00:05.3
663,UDP,10.0.2.15,192.168.0.1,59389,53,,,domain,2,148 Bytes,283 Bytes,,10/25/2022 9:36:24 AM:968,10/25/2022 9:36:24 AM:983,00:00.0
664,UDP,10.0.2.15,192.168.0.1,65226,53,,,domain,2,148 Bytes,283 Bytes,,10/25/2022 9:36:24 AM:981,10/25/2022 9:36:24 AM:986,00:00.0
665,UDP,10.0.2.15,173.194.14.233,58576,443,,bom05s20-in-f9.1e100.net,https,36,"14,073 Bytes","16,359 Bytes",858.9 KB/Sec,10/25/2022 9:36:24 AM:991,10/25/2022 9:36:25 AM:293,00:00.3
666,UDP,10.0.2.15,74.125.169.102,53339,443,,bom05s19-in-f6.1e100.net,https,58,"24,703 Bytes","27,605 Bytes",,10/25/2022 9:36:25 AM:190,10/25/2022 9:36:28 AM:739,00:03.5
667,UDP,10.0.2.15,142.250.76.33,54529,443,,maa03s36-in-f1.1e100.net,https,26,"17,017 Bytes","19,023 Bytes",,10/25/2022 9:36:26 AM:177,10/25/2022 9:36:26 AM:400,00:00.2
668,TCP,10.0.2.15,142.250.182.46,50650,443,,maa05s19-in-f14.1e100.net,https,31,"10,608 Bytes","12,405 Bytes",647.5 KB/Sec,10/25/2022 9:36:26 AM:209,10/25/2022 9:36:29 AM:528,00:03.3
669,UDP,10.0.2.15,192.168.0.1,57385,53,,,domain,2,106 Bytes,235 Bytes,,10/25/2022 9:36:26 AM:998,10/25/2022 9:36:27 AM:008,00:00.0
670,TCP,10.0.2.15,142.250.182.130,50652,443,,maa05s22-in-f2.1e100.net,https,31,"8,245 Bytes","10,042 Bytes",503.2 KB/Sec,10/25/2022 9:36:27 AM:147,10/25/2022 9:36:29 AM:528,00:02.4
671,TCP,10.0.2.15,52.168.112.67,50651,443,,,https,24,"9,446 Bytes","10,963 Bytes",576.5 KB/Sec,10/25/2022 9:36:27 AM:195,10/25/2022 9:36:29 AM:939,00:02.7
672,UDP,10.0.2.15,172.217.166.97,56800,443,,maa05s09-in-f1.1e100.net,https,13,"7,657 Bytes","9,299 Bytes",,10/25/2022 9:36:27 AM:641,10/25/2022 9:36:28 AM:334,00:00.7
673,UDP,10.0.2.15,192.168.0.1,64922,53,,,domain,6,"1,002 Bytes","1,237 Bytes",65.2 KB/Sec,10/25/2022 9:36:38 AM:454,10/25/2022 9:36:42 AM:367,00:03.9
674,UDP,10.0.2.15,183.82.15.178,60703,443,,broadband.actcorp.in,https,6,"7,500 Bytes","8,946 Bytes",,10/25/2022 9:36:39 AM:533,10/25/2022 9:36:42 AM:421,00:02.9
675,UDP,10.0.2.15,142.250.67.78,56711,443,,maa05s13-in-f14.1e100.net,https,6,"7,500 Bytes","8,946 Bytes",,10/25/2022 9:36:39 AM:783,10/25/2022 9:36:42 AM:725,00:02.9
676,UDP,10.0.2.15,142.250.182.106,52867,443,,maa05s21-in-f10.1e100.net,https,65,"46,148 Bytes","49,246 Bytes",409.7 KB/Sec,10/25/2022 9:36:41 AM:127,10/25/2022 9:37:08 AM:929,00:27.8
677,TCP,10.0.2.15,52.168.112.67,50653,443,,,https,20,"9,030 Bytes","10,387 Bytes",187.6 KB/Sec,10/25/2022 9:36:42 AM:858,10/25/2022 9:36:49 AM:871,00:07.0
678,TCP,10.0.2.15,142.250.182.106,50654,443,,maa05s21-in-f10.1e100.net,https,14,"6,256 Bytes","7,373 Bytes",197.1 KB/Sec,10/25/2022 9:36:45 AM:439,10/25/2022 9:36:49 AM:594,00:04.2
679,UDP,10.0.2.15,192.168.0.1,55904,53,,,domain,2,238 Bytes,376 Bytes,,10/25/2022 9:36:50 AM:425,10/25/2022 9:36:50 AM:440,00:00.0
680,TCP,10.0.2.15,52.182.143.211,50655,443,,,https,29,"12,025 Bytes","13,742 Bytes",249.9 KB/Sec,10/25/2022 9:36:51 AM:137,10/25/2022 9:36:59 AM:813,00:08.7
681,TCP,10.0.2.15,52.182.143.211,50656,443,,,https,16,"6,982 Bytes","8,179 Bytes",145.1 KB/Sec,10/25/2022 9:36:51 AM:294,10/25/2022 9:36:59 AM:835,00:08.5
682,TCP,10.0.2.15,204.79.197.239,50657,443,,,https,24,"4,283 Bytes","5,877 Bytes",134.9 KB/Sec,10/25/2022 9:36:54 AM:163,10/25/2022 9:36:59 AM:629,00:05.5
683,UDP,10.0.2.15,142.250.196.36,50849,443,,maa03s45-in-f4.1e100.net,https,26,"10,011 Bytes","12,017 Bytes",,10/25/2022 9:37:01 AM:447,10/25/2022 9:37:03 AM:170,00:01.7
684,UDP,10.0.2.15,192.168.0.1,61632,53,,,domain,2,84 Bytes,202 Bytes,,10/25/2022 9:37:02 AM:717,10/25/2022 9:37:03 AM:041,00:00.3
685,UDP,10.0.2.15,142.250.196.35,64830,443,,maa03s45-in-f3.1e100.net,https,19,"10,229 Bytes","12,039 Bytes",,10/25/2022 9:37:03 AM:294,10/25/2022 9:37:04 AM:436,00:01.1
686,TCP,10.0.2.15,142.250.196.35,50658,443,,maa03s45-in-f3.1e100.net,https,14,"5,886 Bytes","7,003 Bytes",359.3 KB/Sec,10/25/2022 9:37:04 AM:033,10/25/2022 9:37:09 AM:604,00:05.6
687,UDP,10.0.2.15,142.250.195.227,63521,443,,maa03s43-in-f3.1e100.net,https,19,"9,064 Bytes","10,874 Bytes",553.2 KB/Sec,10/25/2022 9:37:04 AM:443,10/25/2022 9:37:05 AM:553,00:01.1
688,TCP,10.0.2.15,52.182.143.211,50659,443,,,https,23,"9,290 Bytes","10,767 Bytes",567.0 KB/Sec,10/25/2022 9:37:04 AM:605,10/25/2022 9:37:09 AM:803,00:05.2
689,UDP,10.0.2.15,239.255.255.250,58333,1900,,,ssdp,8,"1,400 Bytes","1,827 Bytes",91.1 KB/Sec,10/25/2022 9:37:08 AM:884,10/25/2022 9:37:11 AM:913,00:03.0
690,UDP,10.0.2.15,172.217.166.97,62688,443,,maa05s09-in-f1.1e100.net,https,44,"8,496 Bytes","11,006 Bytes",518.6 KB/Sec,10/25/2022 9:37:10 AM:713,10/25/2022 9:37:19 AM:654,00:08.9
691,TCP,10.0.2.15,13.107.4.50,50660,80,,,http,"2,602","2,919,646 Bytes","3,024,208 Bytes",1880.7 KB/Sec,10/25/2022 9:37:13 AM:266,10/25/2022 9:41:19 AM:135,04:05.9
692,UDP,10.0.2.15,142.250.67.78,61999,443,,maa05s13-in-f14.1e100.net,https,6,"7,500 Bytes","8,946 Bytes",,10/25/2022 9:37:13 AM:980,10/25/2022 9:37:19 AM:244,00:05.3
693,UDP,10.0.2.15,172.217.166.97,65285,443,,maa05s09-in-f1.1e100.net,https,6,"7,500 Bytes","8,946 Bytes",457.8 KB/Sec,10/25/2022 9:37:14 AM:339,10/25/2022 9:37:19 AM:247,00:04.9
694,TCP,10.0.2.15,52.182.143.211,50661,443,,,https,22,"6,942 Bytes","8,379 Bytes",144.2 KB/Sec,10/25/2022 9:37:19 AM:496,10/25/2022 9:37:29 AM:856,00:10.4
695,TCP,10.0.2.15,52.182.143.211,50662,443,,,https,14,"1,143 Bytes","2,260 Bytes",3.2 KB/Sec,10/25/2022 9:37:19 AM:497,10/25/2022 9:38:16 AM:066,00:56.6
696,UDP,10.0.2.15,192.168.0.1,60004,53,,,domain,2,217 Bytes,354 Bytes,,10/25/2022 9:37:22 AM:173,10/25/2022 9:37:22 AM:182,00:00.0
697,TCP,10.0.2.15,104.120.154.29,50663,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,20,"7,198 Bytes","8,258 Bytes",13.2 KB/Sec,10/25/2022 9:37:22 AM:217,10/25/2022 9:38:44 AM:949,01:22.7
698,TCP,10.0.2.15,142.250.182.130,50664,443,,maa05s22-in-f2.1e100.net,https,24,"4,060 Bytes","5,800 Bytes",,10/25/2022 9:37:27 AM:693,10/25/2022 9:37:29 AM:629,00:01.9
699,TCP,10.0.2.15,13.107.4.50,50665,80,,,http,164,"154,708 Bytes","161,730 Bytes",1079.2 KB/Sec,10/25/2022 9:37:32 AM:130,10/25/2022 9:37:56 AM:714,00:24.6
700,UDP,10.0.2.15,142.250.195.226,57525,443,,maa03s43-in-f2.1e100.net,https,23,"9,663 Bytes","11,585 Bytes",,10/25/2022 9:37:33 AM:325,10/25/2022 9:37:33 AM:878,00:00.6
701,TCP,10.0.2.15,209.197.3.8,50666,80,,vip0x008.map2.ssl.hwcdn.net,http,6,797 Bytes,"1,501 Bytes",16.9 KB/Sec,10/25/2022 9:37:34 AM:543,10/25/2022 9:37:39 AM:674,00:05.1
702,UDP,10.0.2.15,192.168.0.1,55431,53,,,domain,8,700 Bytes,"1,012 Bytes",42.7 KB/Sec,10/25/2022 9:37:43 AM:400,10/25/2022 9:37:48 AM:768,00:05.4
703,UDP,10.0.2.15,192.168.0.1,61831,53,,,domain,8,408 Bytes,703 Bytes,24.9 KB/Sec,10/25/2022 9:37:43 AM:682,10/25/2022 9:37:48 AM:766,00:05.1
704,UDP,10.0.2.15,192.168.0.1,51430,53,,,domain,8,"1,424 Bytes","1,709 Bytes",86.9 KB/Sec,10/25/2022 9:37:43 AM:690,10/25/2022 9:37:48 AM:769,00:05.1
705,UDP,10.0.2.15,192.168.0.1,49691,53,,,domain,7,785 Bytes,"1,047 Bytes",47.9 KB/Sec,10/25/2022 9:37:44 AM:457,10/25/2022 9:37:48 AM:640,00:04.2
706,TCP,10.0.2.15,209.197.3.8,50667,80,,vip0x008.map2.ssl.hwcdn.net,http,908,"1,027,503 Bytes","1,064,293 Bytes",3216.1 KB/Sec,10/25/2022 9:37:45 AM:074,10/25/2022 9:38:27 AM:062,00:42.0
707,UDP,10.0.2.15,192.168.0.1,54397,53,,,domain,5,472 Bytes,692 Bytes,,10/25/2022 9:37:46 AM:123,10/25/2022 9:37:48 AM:766,00:02.6
